Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA,B365CH,B365CD,B365CA,B365C>2.5,B365C<2.5,AHCh,B365CAHH,B365CAHA
I1,30/6/2020,Torino,Lazio,1,2,A,1,0,H,2,12,1,6,2,8,0,0,4.75,3.8,1.72,1.8,2,0.75,1.86,2.07,4.75,3.9,1.7,1.72,2.1,0.75,1.94,1.99
I1,30/6/2020,Genoa,Juventus,1,3,A,0,0,D,2,11,2,9,2,9,0,0,8.5,5,1.36,1.8,2,1.25,2.04,1.89,9,4.75,1.36,1.8,2,1.25,2.05,1.88
P1,30/6/2020,Famalicao,Portimonense,0,1,A,0,1,A,13,12,5,4,3,5,0,0,2.05,3.5,3.4,1.98,1.88,-0.25,1.86,2.04,2.1,3.3,3.5,2.05,1.75,-0.25,1.83,2.07
P1,30/6/2020,Guimaraes,Setubal,2,0,H,1,0,H,18,5,5,1,8,6,0,3,1.4,4.33,8,1.9,1.9,-1.25,2.02,1.88,1.4,4.33,8,1.8,2,-1.25,2.05,1.85
P1,30/6/2020,Rio Ave,Sp Braga,4,3,H,3,2,H,13,11,8,6,1,4,0,1,3.1,3.3,2.25,2.02,1.83,0.25,1.86,2.04,3,3.25,2.37,1.8,2,0.25,1.83,2.07
E0,1/7/2020,Arsenal,Norwich,4,0,H,2,0,H,13,8,8,2,6,2,0,0,1.44,4.75,7,1.72,2.1,-1.25,2.06,1.87,1.45,4.75,6.5,1.57,2.37,-1.25,2.03,1.9
E0,1/7/2020,Bournemouth,Newcastle,1,4,A,0,2,A,12,12,1,7,6,3,0,0,2.4,3.1,3.2,2.37,1.57,-0.25,2.08,1.85,2.15,3.2,3.75,2.37,1.57,-0.25,1.85,2.08
E0,1/7/2020,Everton,Leicester,2,1,H,2,0,H,7,15,2,3,3,5,0,0,2.5,3.3,2.9,2.1,1.72,0,1.82,2.11,2.55,3.25,2.87,2.2,1.66,0,1.84,2.09
E0,1/7/2020,West Ham,Chelsea,3,2,H,1,1,D,10,17,4,6,2,3,0,0,5.5,4.33,1.57,1.72,2.1,1,1.88,2.05,6.5,4.75,1.44,1.72,2.1,1.25,1.89,2.04
E1,1/7/2020,Preston,Derby,0,1,A,0,1,A,9,8,1,3,7,5,0,0,2.4,3.3,3,2,1.8,0,1.8,2.1,2.55,3.3,2.8,2.02,1.83,0,1.83,2.07
E1,1/7/2020,Birmingham,Huddersfield,0,3,A,0,1,A,10,12,2,6,4,4,0,0,2.45,3.2,3,2.1,1.72,-0.25,2.14,1.77,2.45,3.2,3,2.1,1.72,-0.25,2.1,1.8
E1,1/7/2020,Nott'm Forest,Bristol City,1,0,H,0,0,D,11,8,3,2,3,8,0,1,2.05,3.4,3.75,2,1.8,-0.25,1.72,2.07,1.85,3.5,4.33,2.02,1.83,-0.5,1.86,2.04
E1,1/7/2020,Sheffield Weds,West Brom,0,3,A,0,1,A,14,9,2,4,11,4,0,0,3.8,3.5,2,2.05,1.8,0.5,1.91,1.99,4.33,3.75,1.8,2,1.8,0.5,2.05,1.85
SP1,1/7/2020,Alaves,Granada,0,2,A,0,1,A,11,7,4,4,6,2,0,0,2.3,2.9,3.6,2.75,1.44,-0.25,2.01,1.92,2.1,3.1,3.9,2.62,1.5,-0.25,1.81,2.13
SP1,1/7/2020,Valencia,Ath Bilbao,0,2,A,0,1,A,10,12,1,4,3,5,0,0,2.5,3,3.2,2.5,1.53,0,1.67,2.15,2.5,3,3.1,2.3,1.61,-0.25,2.13,1.81
SP1,1/7/2020,Betis,Villarreal,0,2,A,0,2,A,9,15,1,6,1,5,1,0,2.87,3.5,2.4,1.72,2.1,0,2.09,1.84,2.87,3.5,2.37,1.72,2.1,0.25,1.72,2.07
SP1,1/7/2020,Valladolid,Levante,0,0,D,0,0,D,15,8,4,3,8,3,0,0,2.3,3.3,3.2,2.2,1.66,-0.25,2.04,1.89,2.15,3.5,3.3,2.07,1.83,-0.25,2.06,1.87
SP2,1/7/2020,Almeria,Sp Gijon,1,0,H,0,0,D,6,8,5,2,4,4,0,0,2.25,3.1,3.4,2.35,1.57,-0.25,1.93,1.93,2.3,3,3.4,2.4,1.53,-0.25,2.02,1.83
SP2,1/7/2020,Lugo,Numancia,3,1,H,1,0,H,9,8,4,4,3,1,0,0,2.55,3.1,2.87,2.4,1.53,0,1.88,1.98,2.6,2.8,3.1,2.5,1.5,0,1.83,2.02
SP2,1/7/2020,Oviedo,Mirandes,1,0,H,1,0,H,5,12,3,4,1,9,0,0,2,3.3,3.75,2.25,1.61,-0.25,1.85,2,2.25,3,3.5,2.4,1.53,-0.25,1.95,1.9
SP2,1/7/2020,Extremadura UD,Santander,3,1,H,2,0,H,11,9,6,3,1,6,0,0,2.1,3.1,3.8,2.5,1.5,-0.25,1.83,2.02,1.95,3,4.5,2.4,1.53,-0.5,1.98,1.88
SP2,1/7/2020,Ponferradina,Fuenlabrada,0,3,A,0,0,D,9,7,2,4,4,2,0,0,2.15,3,3.75,2.87,1.4,-0.25,1.9,1.95,2.2,2.8,4,3.1,1.36,-0.25,1.93,1.93
I1,1/7/2020,Bologna,Cagliari,1,1,D,1,0,H,16,6,7,4,7,2,0,0,2.05,3.5,3.6,1.9,1.9,-0.25,1.81,2.13,2,3.5,3.75,1.8,2,-0.5,2.08,1.85
I1,1/7/2020,Inter,Brescia,6,0,H,3,0,H,20,3,12,1,4,4,0,0,1.16,7.5,17,1.5,2.62,-2,1.98,1.95,1.2,6.5,13,1.4,3,-2,2.05,1.75
I1,1/7/2020,Fiorentina,Sassuolo,1,3,A,0,2,A,11,8,7,8,8,3,0,0,2.05,3.5,3.6,1.72,2.1,-0.5,2.09,1.84,1.8,3.8,4.2,1.61,2.3,-0.5,1.72,2.07
I1,1/7/2020,Lecce,Sampdoria,1,2,A,0,1,A,12,8,6,5,9,5,0,0,3.5,3.5,2.1,1.72,2.1,0.25,2.07,1.86,3.3,3.6,2.1,1.72,2.1,0.25,1.97,1.96
I1,1/7/2020,Spal,Milan,2,2,D,2,0,H,4,25,3,12,3,17,1,0,6,4,1.57,1.9,2,1,1.77,2.02,7.5,4.33,1.44,1.8,2,1.25,1.86,2.07
I1,1/7/2020,Verona,Parma,3,2,H,1,1,D,6,13,5,5,3,1,0,0,2,3.25,4.1,2.1,1.72,-0.5,2.06,1.87,2.15,3.3,3.5,1.9,1.9,-0.25,1.88,2.05
P1,1/7/2020,Belenenses,Tondela,1,1,D,1,1,D,11,11,3,4,2,5,0,1,2.55,3.1,2.9,2.4,1.53,0,1.85,2.05,2.5,2.8,3.25,2.6,1.47,-0.25,2.1,1.8
P1,1/7/2020,Sp Lisbon,Gil Vicente,2,1,H,1,0,H,12,8,4,3,4,3,0,0,1.5,3.8,7.5,2,1.8,-1,1.99,1.91,1.6,3.6,6,2.02,1.83,-0.75,1.98,1.92
G1,1/7/2020,Panathinaikos,Aris,2,0,H,1,0,H,7,4,3,1,3,4,0,0,1.57,3.75,5.25,1.9,1.9,-0.75,1.85,2,1.66,3.5,4.75,2,1.85,-0.75,1.95,1.9
G1,1/7/2020,PAOK,AEK,0,2,A,0,1,A,5,7,1,4,4,8,0,0,2,3.3,3.4,2.1,1.7,-0.5,2,1.85,2.1,3.2,3.5,2.35,1.57,-0.25,1.85,2
G1,1/7/2020,Olympiakos,OFI Crete,2,1,H,1,1,D,13,7,5,2,5,3,0,0,1.16,6,15,1.53,2.4,-2,,,1.12,7,17,1.44,2.7,-2.25,2.02,1.83
E0,2/7/2020,Sheffield United,Tottenham,3,1,H,1,0,H,7,9,5,2,1,6,0,0,4.2,3.4,1.95,2.2,1.66,0.5,1.94,1.99,4.75,3.75,1.75,2.1,1.72,0.75,1.77,2.02
E0,2/7/2020,Man City,Liverpool,4,0,H,3,0,H,14,11,6,3,3,3,0,0,2.05,3.9,3.3,1.57,2.37,-0.5,2.05,1.75,1.95,3.8,3.6,1.72,2.1,-0.5,2.06,1.87
E1,2/7/2020,Hull,Middlesbrough,2,1,H,1,1,D,8,14,3,3,0,5,0,0,3.5,3.2,2.2,2.1,1.72,0.25,1.99,1.91,3.1,3.3,2.37,2.1,1.72,0.25,1.83,2.07
SP1,2/7/2020,Eibar,Osasuna,0,2,A,0,1,A,11,9,4,6,9,4,0,0,2.3,3.1,3.3,2.3,1.61,-0.25,2.07,1.86,2.25,3.3,3.3,2.2,1.66,-0.25,2.02,1.91
SP1,2/7/2020,Sociedad,Espanol,2,1,H,0,1,A,12,4,4,3,4,3,0,0,1.85,3.5,4.2,2.2,1.66,-0.5,1.91,1.99,1.75,3.6,4.75,2.2,1.66,-0.75,2.11,1.82
SP1,2/7/2020,Real Madrid,Getafe,1,0,H,0,0,D,8,10,4,3,6,5,0,0,1.36,4.75,8.5,1.8,2,-1.25,1.92,1.98,1.5,4.2,7,2.1,1.72,-1,1.89,2.04
SP2,2/7/2020,Albacete,Alcorcon,1,1,D,0,1,A,10,10,5,5,4,1,0,1,2.4,3.1,3,2.6,1.47,-0.25,2.1,1.77,2.4,2.9,3.25,2.6,1.47,-0.25,2.05,1.8
SP2,2/7/2020,Huesca,Las Palmas,1,0,H,1,0,H,11,12,5,2,5,2,0,1,1.95,3.4,3.9,2.2,1.65,-0.5,2,1.85,2,3.1,4,2.3,1.6,-0.5,2.05,1.8
SP2,2/7/2020,Vallecano,Malaga,0,0,D,0,0,D,14,9,2,3,5,4,0,0,2.25,3.2,3.3,2.35,1.57,-0.25,2,1.85,1.75,3.25,5.25,2.35,1.57,-0.75,1.98,1.88
I1,2/7/2020,Atalanta,Napoli,2,0,H,0,0,D,6,15,4,8,5,5,0,0,2.1,3.6,3.3,1.57,2.37,-0.25,1.86,2.07,2.05,3.8,3.25,1.5,2.62,-0.25,1.88,2.05
I1,2/7/2020,Roma,Udinese,0,2,A,0,1,A,9,8,6,3,10,7,1,0,1.57,4,6,1.9,1.9,-1,2.08,1.85,1.85,3.75,4.2,1.66,2.2,-0.5,1.94,1.99
E1,3/7/2020,Charlton,Millwall,0,1,A,0,0,D,14,12,3,4,4,9,0,0,3.4,3,2.35,2.75,1.44,0.25,1.85,2.05,3.6,3,2.25,3,1.4,0.25,2,1.9
SP1,3/7/2020,Ath Madrid,Mallorca,3,0,H,2,0,H,15,13,3,1,4,5,0,0,1.28,5.25,11,1.9,1.9,-1.5,2.09,1.84,1.28,5.5,11,1.72,2.1,-1.5,1.98,1.95
SP2,3/7/2020,Girona,Zaragoza,1,0,H,0,0,D,15,5,2,1,6,3,0,0,2.25,3.2,3.3,2.15,1.66,-0.25,2,1.85,2.2,3.1,3.5,2.15,1.66,-0.25,1.95,1.9
I2,3/7/2020,Pisa,Cittadella,2,0,H,1,0,H,6,14,4,2,1,6,0,0,3.25,3,2.37,2.15,1.66,0.25,1.8,2.05,3.25,3,2.35,2.15,1.66,0.25,1.83,2.02
I2,3/7/2020,Cosenza,Ascoli,0,1,A,0,0,D,15,9,6,5,6,2,0,0,2,3.1,4,2.1,1.7,-0.25,1.8,2.05,2,3.1,4,2.05,1.75,-0.25,1.77,2.1
I2,3/7/2020,Cremonese,Pescara,1,0,H,1,0,H,9,14,2,4,2,5,0,0,2.15,3.25,3.4,2.1,1.7,-0.25,1.88,1.98,2.15,3.25,3.4,2.1,1.7,-0.25,1.9,1.95
I2,3/7/2020,Crotone,Benevento,3,0,H,2,0,H,7,11,4,2,4,4,0,0,1.75,3.5,4.75,1.95,1.85,-0.75,2.02,1.83,1.8,3.5,4.75,1.95,1.85,-0.5,1.83,2.02
I2,3/7/2020,Frosinone,Spezia,2,1,H,1,0,H,12,6,3,0,3,1,0,0,2.45,2.9,3.25,2.5,1.5,-0.25,2.13,1.75,2.6,2.9,3,2.5,1.5,0,1.85,2
I2,3/7/2020,Perugia,Pordenone,1,2,A,1,2,A,13,9,1,4,3,5,1,0,2.2,3,3.6,2.35,1.57,-0.25,1.93,1.93,2.2,3,3.6,2.35,1.57,-0.25,1.98,1.88
I2,3/7/2020,Salernitana,Juve Stabia,2,1,H,1,0,H,13,18,6,6,3,9,2,0,2.05,3.2,3.8,2.07,1.72,-0.25,1.8,2.05,2.05,3.25,3.75,2.15,1.66,-0.5,2,1.85
I2,3/7/2020,Trapani,Livorno,2,1,H,0,0,D,20,6,6,2,4,0,0,0,,,,,,,,,,,,,,,,
I2,3/7/2020,Venezia,Empoli,0,2,A,0,0,D,13,17,3,10,2,6,0,0,2.87,3,2.6,2.15,1.66,0,1.98,1.88,2.87,3,2.6,2.15,1.66,0,2.02,1.83
I2,3/7/2020,Virtus Entella,Chievo,1,1,D,1,0,H,13,21,5,9,2,5,0,0,3.25,3,2.37,2.1,1.7,0.25,1.77,2.1,3.6,3,2.2,2.07,1.72,0.25,1.9,1.95
P1,3/7/2020,Santa Clara,Maritimo,0,1,A,0,0,D,13,13,4,7,5,6,0,0,2.3,3.1,3.25,2.25,1.61,-0.25,2.04,1.86,2.37,3.1,3.1,2.25,1.61,-0.25,2.07,1.83
T1,3/7/2020,Denizlispor,Gaziantep,0,1,A,0,1,A,9,8,0,4,7,4,0,0,2.45,3.25,2.87,1.95,1.85,0,1.83,2.02,2.45,3.25,2.87,1.9,1.9,0,1.85,2
E0,4/7/2020,Norwich,Brighton,0,1,A,0,1,A,12,8,1,2,0,2,0,0,3.3,3.4,2.2,2.1,1.72,0.25,1.98,1.92,3.5,3.3,2.15,2.2,1.66,0.25,1.96,1.94
E0,4/7/2020,Leicester,Crystal Palace,3,0,H,0,0,D,15,7,4,1,3,7,0,0,1.66,3.6,5.75,2.2,1.66,-0.75,1.9,2,1.61,3.7,6,2.1,1.72,-0.75,1.86,2.04
E0,4/7/2020,Man United,Bournemouth,5,2,H,3,1,H,19,7,10,3,8,3,0,0,1.16,7.5,17,1.53,2.5,-2,1.92,1.98,1.18,7.5,13,1.53,2.5,-1.75,1.82,2.08
E0,4/7/2020,Wolves,Arsenal,0,2,A,0,1,A,10,8,1,5,3,5,0,0,2.25,3.4,3.25,2.1,1.72,-0.25,1.97,1.93,2.3,3.25,3.2,2.3,1.61,-0.25,2.06,1.84
E0,4/7/2020,Chelsea,Watford,3,0,H,2,0,H,21,7,9,3,5,3,0,0,1.4,4.75,8,1.72,2.1,-1.25,2.01,1.89,1.33,5.25,8.5,1.66,2.2,-1.25,1.86,2.04
E1,4/7/2020,Derby,Nott'm Forest,1,1,D,0,1,A,10,10,3,4,3,4,1,0,2.37,3.25,3.1,2.1,1.72,-0.25,2.07,1.83,2.45,3.2,3,2.1,1.72,-0.25,2.14,1.77
E1,4/7/2020,Blackburn,Leeds,1,3,A,0,2,A,11,17,3,5,0,4,0,0,5.25,3.8,1.66,2.1,1.72,0.75,2.06,1.84,5.5,4.1,1.6,2,1.8,0.75,2.09,1.81
E1,4/7/2020,Brentford,Wigan,3,0,H,1,0,H,18,3,6,0,9,2,0,1,1.5,4.33,6.5,1.9,1.9,-1,1.89,2.01,1.5,4.33,6.5,1.9,1.9,-1,1.82,2.08
E1,4/7/2020,Bristol City,Cardiff,0,1,A,0,0,D,11,13,2,3,5,6,0,0,3.3,3.3,2.25,2,1.8,0.25,1.93,1.97,3,3.25,2.4,2,1.8,0.25,1.79,2.11
E1,4/7/2020,Fulham,Birmingham,1,0,H,0,0,D,15,6,5,2,9,4,0,0,1.72,3.8,4.75,1.9,1.9,-0.75,2.02,1.88,1.75,3.6,5,2,1.8,-0.5,1.81,2.09
E1,4/7/2020,Huddersfield,Preston,0,0,D,0,0,D,2,9,1,0,2,7,0,0,2.6,3.2,2.8,2.3,1.61,0,1.87,2.03,2.6,3.1,2.9,2.3,1.61,0,1.82,2.08
E1,4/7/2020,Luton,Reading,0,5,A,0,3,A,5,16,1,10,4,3,0,0,2.6,3.25,2.8,2.1,1.72,0,1.86,2.04,2.5,3.2,3,2.2,1.66,0,1.78,2.13
E1,4/7/2020,Stoke,Barnsley,4,0,H,3,0,H,14,5,7,3,6,3,0,0,2.3,3.25,3.25,2.2,1.66,-0.25,2.01,1.89,2.35,3.1,3.25,2.3,1.61,-0.25,2.13,1.78
SP1,4/7/2020,Celta,Betis,1,1,D,1,0,H,5,10,1,3,2,8,0,0,2.15,3.4,3.4,2,1.8,-0.25,1.92,2.01,1.9,3.4,4.2,2,1.8,-0.5,1.97,1.96
SP1,4/7/2020,Valladolid,Alaves,1,0,H,0,0,D,5,7,3,0,1,3,0,0,2.62,2.8,3.2,3,1.4,-0.25,2.1,1.7,2.25,2.75,4,3.2,1.36,-0.25,1.93,2
SP1,4/7/2020,Granada,Valencia,2,2,D,0,0,D,17,4,4,3,7,3,0,0,2.9,3.2,2.55,2.2,1.66,0,2.09,1.84,2.62,3.2,2.8,2.3,1.61,0,1.85,2.08
SP2,4/7/2020,Numancia,Extremadura UD,1,0,H,1,0,H,11,14,3,4,6,3,0,0,2.4,3,3.2,2.4,1.53,-0.25,2.05,1.8,2.5,2.9,3.1,2.4,1.53,-0.25,2.1,1.77
SP2,4/7/2020,Santander,Elche,1,2,A,1,0,H,6,16,2,6,2,6,0,0,4.2,3.1,2,2.35,1.57,0.5,1.8,2.05,4.75,3.2,1.85,2.35,1.57,0.5,1.95,1.9
SP2,4/7/2020,Almeria,Tenerife,1,2,A,1,1,D,11,15,4,3,2,2,1,0,2.37,3,3.2,2.35,1.57,-0.25,2.02,1.83,2.37,3,3.2,2.35,1.57,-0.25,2.05,1.8
SP2,4/7/2020,Cadiz,Oviedo,2,0,H,1,0,H,6,9,3,1,4,3,0,1,2.05,3,4,2.6,1.47,-0.25,1.77,2.1,2.05,3,4.1,3.5,1.3,-0.25,1.83,2.02
SP2,4/7/2020,Fuenlabrada,Mirandes,2,2,D,0,0,D,7,18,2,5,4,7,1,0,2.25,3,3.4,2.4,1.53,-0.25,2.02,1.83,2.4,2.9,3.25,2.5,1.5,0,1.72,2.07
I1,4/7/2020,Juventus,Torino,4,1,H,2,1,H,15,12,7,6,5,8,0,0,1.25,6,12,1.72,2.1,-1.5,1.86,2.07,1.28,5.5,11,1.72,2.1,-1.5,2.05,1.88
I1,4/7/2020,Sassuolo,Lecce,4,2,H,1,1,D,7,5,7,3,4,4,0,0,1.5,4.5,6,1.5,2.62,-1,1.86,2.07,1.53,4.75,5.25,1.36,3.2,-1,1.9,2.03
I1,4/7/2020,Lazio,Milan,0,3,A,0,2,A,8,7,2,5,5,1,0,0,2.3,3.4,3.1,2,1.8,-0.25,2.05,1.88,2,3.5,3.75,1.8,2,-0.25,1.83,2.1
P1,4/7/2020,Setubal,Pacos Ferreira,2,3,A,2,0,H,7,21,3,8,3,7,0,0,3.75,3.1,2.1,2.5,1.5,0.25,1.99,1.91,3.8,2.9,2.15,2.6,1.47,0.25,2.03,1.87
P1,4/7/2020,Portimonense,Guimaraes,0,1,A,0,0,D,13,9,3,3,5,3,0,0,3.6,3.2,2.1,2.15,1.66,0.25,2,1.9,3,3.2,2.37,2.05,1.75,0.25,1.8,2.1
P1,4/7/2020,Benfica,Boavista,3,1,H,3,0,H,15,6,9,3,8,2,0,0,1.28,5,11,1.8,2,-1.5,1.94,1.96,1.22,5.75,13,1.61,2.25,-1.75,1.95,1.95
P1,4/7/2020,Sp Braga,Aves,4,0,H,0,0,D,14,6,9,1,6,3,0,0,1.16,7.5,13,1.6,2.3,-1.75,1.82,2.08,1.16,7.5,13,1.47,2.6,-2,1.94,1.96
T1,4/7/2020,Ankaragucu,Alanyaspor,1,4,A,0,0,D,19,14,8,7,4,7,0,0,3.8,3.75,1.85,1.75,2.05,0.5,1.88,1.98,3.3,3.6,2.1,1.72,2.07,0.25,1.98,1.88
T1,4/7/2020,Yeni Malatyaspor,Genclerbirligi,0,0,D,0,0,D,4,8,1,1,2,8,0,0,2.25,3.4,3.1,1.72,2.07,-0.25,1.98,1.88,2.05,3.6,3.3,1.72,2.07,-0.25,1.75,2.05
T1,4/7/2020,Antalyaspor,Buyuksehyr,0,2,A,0,0,D,11,16,3,4,4,4,0,0,3.3,3.5,2.05,1.65,2.2,0.25,2.02,1.83,3.4,3.5,2.05,1.53,2.4,0.25,2.05,1.8
T1,4/7/2020,Fenerbahce,Goztep,2,1,H,2,0,H,11,10,5,4,8,5,1,0,1.6,4,5.25,1.65,2.2,-1,2.07,1.72,1.65,4,4.75,1.6,2.3,-0.75,1.83,2.02
G1,4/7/2020,Asteras Tripolis,Volos NFC,4,0,H,2,0,H,8,8,6,3,3,1,0,0,1.7,3.5,4.75,2.3,1.6,-0.5,,,1.57,3.75,5.75,2.1,1.7,-0.75,1.8,2.05
G1,4/7/2020,OFI Crete,PAOK,2,2,D,2,1,H,5,12,5,6,3,3,1,1,6,4.33,1.44,1.7,2.1,1.25,1.77,2.1,8,5,1.3,1.8,2,1.25,1.98,1.88
E0,5/7/2020,Burnley,Sheffield United,1,1,D,1,0,H,9,10,4,3,3,9,0,0,2.9,3,2.7,2.62,1.5,0,2.01,1.89,3.1,2.9,2.6,2.75,1.44,0.25,1.7,2.1
E0,5/7/2020,Newcastle,West Ham,2,2,D,1,1,D,11,17,4,7,6,4,0,0,2.6,3.3,2.75,2,1.8,0,1.92,1.98,2.7,3.4,2.6,1.9,1.9,0,1.99,1.91
E0,5/7/2020,Liverpool,Aston Villa,2,0,H,0,0,D,6,9,4,3,7,5,0,0,1.33,5.5,8.5,1.5,2.62,-1.5,1.98,1.92,1.18,7.5,13,1.44,2.75,-2,2.01,1.89
E0,5/7/2020,Southampton,Man City,1,0,H,1,0,H,8,26,4,6,2,13,0,0,8.5,6,1.3,1.53,2.5,1.5,1.94,1.96,9,5.75,1.3,1.5,2.62,1.5,1.97,1.93
E1,5/7/2020,Swansea,Sheffield Weds,2,1,H,0,0,D,7,10,4,3,5,8,0,0,2.2,3.3,3.4,2,1.8,-0.25,1.97,1.93,2.4,3.4,2.9,2.02,1.83,0,1.83,2.07
E1,5/7/2020,Middlesbrough,QPR,0,1,A,0,1,A,15,10,4,5,9,7,0,0,2.1,3.4,3.6,2,1.8,-0.25,1.86,2.04,2.15,3.3,3.5,2,1.8,-0.25,1.91,1.99
E1,5/7/2020,West Brom,Hull,4,2,H,2,1,H,22,15,10,4,11,7,1,0,1.33,5.25,9.5,1.57,2.37,-1.5,2,1.9,1.36,5,8.5,1.61,2.3,-1.25,1.92,1.98
SP1,5/7/2020,Ath Bilbao,Real Madrid,0,1,A,0,0,D,7,10,1,4,3,2,0,0,5,3.9,1.7,2,1.8,0.75,1.98,1.95,4.6,3.4,1.85,2,1.8,0.5,1.99,1.94
SP1,5/7/2020,Espanol,Leganes,0,1,A,0,0,D,7,4,2,2,0,3,1,0,2.7,2.9,2.9,2.62,1.5,0,1.86,2.07,2.2,3.25,3.4,2.62,1.5,-0.25,1.94,1.99
SP1,5/7/2020,Osasuna,Getafe,0,0,D,0,0,D,6,6,2,1,2,2,0,0,3.1,2.9,2.55,2.75,1.44,0,2.13,1.81,3.5,3.1,2.25,2.62,1.5,0.25,2.01,1.92
SP1,5/7/2020,Villarreal,Barcelona,1,4,A,1,3,A,11,18,4,12,2,6,0,0,4.33,4,1.72,1.57,2.37,0.75,1.91,2.02,3.8,4.2,1.8,1.57,2.37,0.75,1.87,2.06
SP2,5/7/2020,La Coruna,Huesca,2,1,H,2,1,H,11,13,6,4,3,6,0,0,3.1,3,2.45,2.35,1.57,0,2.1,1.7,3,3,2.5,2.35,1.57,0,2.05,1.8
SP2,5/7/2020,Las Palmas,Ponferradina,3,0,H,0,0,D,7,6,6,2,4,4,0,0,2.2,3,3.6,2.4,1.53,-0.25,1.93,1.93,2.2,2.8,3.8,2.87,1.4,-0.25,1.93,1.93
SP2,5/7/2020,Malaga,Albacete,0,0,D,0,0,D,7,11,4,2,4,6,1,0,2.37,3,3.2,2.6,1.47,-0.25,2.02,1.83,2.35,2.8,3.5,3.1,1.36,-0.25,1.98,1.88
SP2,5/7/2020,Alcorcon,Lugo,2,2,D,1,0,H,16,6,4,2,7,4,0,0,2.05,3.1,4,2.5,1.5,-0.25,1.8,2.05,2.15,3,3.8,2.6,1.47,-0.25,1.85,2
I1,5/7/2020,Inter,Bologna,1,2,A,1,0,H,15,11,9,8,12,9,1,1,1.5,4.2,7,1.66,2.2,-1,1.82,2.11,1.4,4.75,7.5,1.5,2.62,-1.25,1.88,2.05
I1,5/7/2020,Brescia,Verona,2,0,H,0,0,D,7,14,6,9,3,11,0,0,5.5,4,1.61,1.9,1.9,1,1.75,2.05,4.33,3.7,1.8,1.8,2,0.5,2.05,1.88
I1,5/7/2020,Cagliari,Atalanta,0,1,A,0,1,A,6,22,1,12,6,4,1,0,5.25,4.75,1.53,1.44,2.75,1,2.01,1.92,5.25,5,1.55,1.4,3,1,1.94,1.99
I1,5/7/2020,Parma,Fiorentina,1,2,A,0,2,A,7,9,2,6,3,0,0,0,3.1,3.3,2.37,1.9,1.9,0.25,1.84,2.09,2.9,3.4,2.4,2,1.8,0.25,1.72,2.07
I1,5/7/2020,Sampdoria,Spal,3,0,H,3,0,H,9,8,5,3,4,13,0,0,1.85,3.6,4.2,1.9,1.9,-0.5,1.94,1.99,1.65,3.9,5.25,1.9,1.9,-0.75,1.96,1.97
I1,5/7/2020,Udinese,Genoa,2,2,D,1,0,H,9,6,6,4,2,4,0,0,2.25,3.3,3.25,2.1,1.72,-0.25,1.95,1.98,1.95,3.4,4,2.2,1.66,-0.5,2.03,1.9
I1,5/7/2020,Napoli,Roma,2,1,H,0,0,D,18,5,12,4,8,1,0,0,2.05,3.6,3.5,1.72,2.1,-0.25,1.85,2.08,1.8,3.8,4.1,1.72,2.1,-0.5,1.87,2.06
P1,5/7/2020,Gil Vicente,Rio Ave,1,0,H,1,0,H,13,5,4,1,0,0,0,0,4,3.2,2,2.3,1.6,0.5,1.85,2.05,4.2,3.5,1.85,1.95,1.85,0.5,1.96,1.94
P1,5/7/2020,Tondela,Famalicao,0,1,A,0,0,D,11,10,2,3,8,6,0,1,3.6,3.1,2.15,2.15,1.66,0.25,1.98,1.92,3.5,3.1,2.2,2.15,1.66,0.25,1.93,1.97
P1,5/7/2020,Porto,Belenenses,5,0,H,1,0,H,17,10,7,1,3,5,0,0,1.22,6.5,11,1.65,2.2,-1.75,1.9,2,1.12,8,21,1.5,2.5,-2.25,2.07,1.83
T1,5/7/2020,Kasimpasa,Sivasspor,0,0,D,0,0,D,6,16,2,5,4,9,1,0,2.3,3.5,2.87,1.53,2.4,-0.25,2.05,1.8,2.3,3.8,2.7,1.57,2.35,0,1.83,2.02
T1,5/7/2020,Galatasaray,Trabzonspor,1,3,A,0,1,A,9,10,4,5,4,5,1,0,2.15,3.5,3.2,1.61,2.25,-0.25,1.95,1.9,2.4,3.6,2.7,1.6,2.3,0,1.85,2
T1,5/7/2020,Konyaspor,Rizespor,1,0,H,0,0,D,13,5,4,1,4,5,0,0,2.15,3.2,3.5,2.15,1.66,-0.25,1.88,1.98,1.9,3.3,4.2,2.07,1.72,-0.5,1.9,1.95
G1,5/7/2020,Aris,AEK,1,4,A,1,1,D,2,16,1,10,2,5,0,0,6.5,4,1.5,1.85,1.95,1,1.93,1.93,9,4.75,1.33,1.9,1.9,1.25,2.05,1.8
G1,5/7/2020,Panathinaikos,Olympiakos,0,0,D,0,0,D,5,4,2,1,2,5,0,0,5.25,4,1.57,1.72,2.07,1,1.8,2.05,5.25,3.8,1.57,1.95,1.85,1,1.77,2.1
E0,6/7/2020,Tottenham,Everton,1,0,H,1,0,H,12,11,2,3,5,6,0,0,2.1,3.5,3.4,1.9,1.9,-0.25,1.85,2.05,1.95,3.6,3.8,1.9,1.9,-0.5,1.97,1.93
