Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
SC1,6/11/2021,Dunfermline,Morton,1,3,Morton,Draw,0,-1,2.0,3.0,3.8,-0.25,Morton,0,1.93,1.93,0.26707586163883507,0.25
SC1,6/11/2021,Hamilton,Arbroath,1,1,Draw,Arbroath,0,-1,3.1,3.3,2.1,0.0,Draw,0,2.02,1.83,0.7342381458318791,-0.0
SC1,6/11/2021,Kilmarnock,Partick,0,1,Partick,Kilmarnock,0,-1,1.95,3.25,3.6,-0.25,Partick,-1,1.85,2.0,0.45791686982001817,-0.25
SC1,6/11/2021,Queen of Sth,Raith Rvs,1,1,Draw,Raith Rvs,0,-1,3.3,3.5,2.0,0.25,Queen of Sth,-0.5,1.95,1.9,0.7477588993010504,-0.25
SC2,6/11/2021,Airdrie Utd,Peterhead,3,1,Airdrie Utd,Airdrie Utd,1,0.8,1.8,3.4,4.2,-0.75,Airdrie Utd,0.8999999999999999,1.9,1.95,0.37029999975579886,-0.75
SC2,6/11/2021,Dumbarton,Clyde,1,1,Draw,Dumbarton,0,-1,2.05,3.5,3.1,-0.5,Clyde,-1,2.0,1.8,0.5058831165574278,-0.5
SC2,6/11/2021,Falkirk,Alloa,1,1,Draw,Alloa,0,-1,1.9,3.6,3.5,-0.75,Alloa,0.42500000000000004,2.0,1.85,0.49277440327549027,0.75
SC2,6/11/2021,Montrose,Cove Rangers,0,0,Draw,Montrose,0,-1,3.0,3.1,2.3,0.25,Montrose,0.49,1.98,1.88,0.4322822982913957,0.25
SC2,6/11/2021,Queens Park,East Fife,1,1,Draw,Queens Park,0,-1,1.36,4.5,7.0,-1.25,East Fife,-1,1.88,1.93,0.7195054135301479,-1.25
SC3,6/11/2021,Annan Athletic,Stranraer,2,2,Draw,Stranraer,0,-1,2.25,3.4,2.75,0.0,Draw,0,1.73,2.08,0.3640514564817052,-0.0
SC3,6/11/2021,Cowdenbeath,Kelty Hearts,0,1,Kelty Hearts,Kelty Hearts,1,0.3999999999999999,6.5,4.75,1.4,1.25,Cowdenbeath,-0.5,1.93,1.93,0.8379590852339109,-1.25
SC3,6/11/2021,Forfar,Elgin,2,1,Forfar,Forfar,1,0.6000000000000001,1.6,3.6,5.25,-0.75,Forfar,0.365,1.73,2.08,0.6515437474813215,-0.75
SC3,6/11/2021,Stirling,Stenhousemuir,1,3,Stenhousemuir,Stirling,0,-1,1.75,3.6,4.0,-0.75,Stenhousemuir,-1,2.05,1.75,0.6485074320373323,-0.75
D1,6/11/2021,Bayern Munich,Freiburg,2,1,Bayern Munich,Bayern Munich,1,0.15999999999999992,1.16,8.0,15.0,-2.25,Freiburg,-1,1.95,1.95,0.5502363149963552,-2.25
D1,6/11/2021,Bochum,Hoffenheim,2,0,Bochum,Hoffenheim,0,-1,3.8,3.8,1.9,0.5,Bochum,-1,1.96,1.94,0.5583284930828648,-0.5
D1,6/11/2021,Stuttgart,Bielefeld,0,1,Bielefeld,Stuttgart,0,-1,1.8,3.8,4.33,-0.5,Bielefeld,-1,2.01,1.89,0.4883953014550843,-0.5
D1,6/11/2021,Wolfsburg,Augsburg,1,0,Wolfsburg,Wolfsburg,1,0.5,1.5,4.2,6.5,-1.0,Draw,0,2.06,1.84,0.44453770365632783,-1.0
D1,6/11/2021,RB Leipzig,Dortmund,2,1,RB Leipzig,RB Leipzig,1,0.8999999999999999,1.9,3.8,3.8,-0.5,RB Leipzig,0.8400000000000001,1.84,2.06,0.4035667907417947,-0.5
D2,6/11/2021,Fortuna Dusseldorf,Hannover,1,1,Draw,Fortuna Dusseldorf,0,-1,1.85,3.6,4.33,-0.5,Hannover,-1,2.0,1.85,0.4471915378049503,-0.5
D2,6/11/2021,Paderborn,Ingolstadt,2,1,Paderborn,Paderborn,1,0.43999999999999995,1.44,4.5,7.5,-1.0,Draw,0,2.1,1.77,0.8301210432876193,-1.0
D2,6/11/2021,Regensburg,Hansa Rostock,2,3,Hansa Rostock,Regensburg,0,-1,1.9,3.6,4.0,-0.5,Hansa Rostock,-1,2.0,1.85,0.637519960644888,-0.5
D2,6/11/2021,Karlsruhe,Hamburg,1,1,Draw,Hamburg,0,-1,3.3,3.5,2.15,0.25,Karlsruhe,-0.5,1.95,1.9,0.5247437420083555,-0.25
SP1,6/11/2021,Espanol,Granada,2,0,Espanol,Granada,0,-1,1.85,3.4,4.5,-0.5,Espanol,-1,1.89,2.04,0.40783005679117046,0.5
SP1,6/11/2021,Celta,Barcelona,3,3,Draw,Draw,1,2.6,3.3,3.6,2.1,0.5,Celta,0,1.86,2.07,0.3435455536372996,-0.5
SP1,6/11/2021,Alaves,Levante,2,1,Alaves,Alaves,1,1.5,2.5,3.0,3.2,-0.25,Alaves,0.5149999999999999,2.03,1.9,0.5149847961898144,-0.25
SP1,6/11/2021,Real Madrid,Vallecano,2,1,Real Madrid,Real Madrid,1,0.33000000000000007,1.33,5.5,8.0,-1.25,Vallecano,-0.5,1.93,2.0,0.42821421497719087,-1.25
SP2,6/11/2021,Lugo,Ponferradina,1,2,Ponferradina,Ponferradina,1,2.1,2.45,3.1,3.1,0.0,Ponferradina,1.0499999999999998,1.8,2.05,0.421082986581258,-0.0
SP2,6/11/2021,Oviedo,Las Palmas,1,1,Draw,Las Palmas,0,-1,2.05,3.2,4.0,-0.25,Las Palmas,0.54,1.73,2.08,0.48313032796135796,0.25
SP2,6/11/2021,Valladolid,Mirandes,3,1,Valladolid,Valladolid,1,0.6000000000000001,1.6,3.6,6.5,-1.0,Valladolid,0.77,1.77,2.02,0.4876547881937179,-1.0
SP2,6/11/2021,Fuenlabrada,Eibar,0,0,Draw,Eibar,0,-1,3.0,3.0,2.5,0.0,Draw,0,2.02,1.83,0.5554473364688767,-0.0
I1,6/11/2021,Spezia,Torino,1,0,Spezia,Torino,0,-1,3.6,3.6,2.0,0.25,Spezia,-1,1.98,1.92,0.6890371659726021,-0.25
I1,6/11/2021,Juventus,Fiorentina,1,0,Juventus,Fiorentina,0,-1,1.57,4.2,5.5,-0.75,Juventus,-0.5,1.9,2.0,0.38883679893502127,0.75
I1,6/11/2021,Cagliari,Atalanta,1,2,Atalanta,Atalanta,1,0.5,6.0,4.5,1.5,1.25,Cagliari,-0.5,1.89,2.01,0.7458444598529431,-1.25
I2,6/11/2021,Alessandria,Ternana,0,2,Ternana,Ternana,1,1.25,3.1,3.3,2.25,0.25,Ternana,0.98,1.88,1.98,0.48594722546303887,-0.25
I2,6/11/2021,Ascoli,Vicenza,2,1,Ascoli,Ascoli,1,1.2999999999999998,2.3,3.25,3.1,-0.25,Ascoli,0.46499999999999997,1.93,1.93,0.6107446294578786,-0.25
I2,6/11/2021,Como,Perugia,4,1,Como,Draw,0,-1,2.5,3.0,3.0,0.0,Como,0,1.93,1.93,0.3118464196631136,-0.0
I2,6/11/2021,Cremonese,Spal,1,1,Draw,Cremonese,0,-1,2.05,3.1,4.0,-0.5,Spal,-1,1.88,1.98,0.3533194190277863,-0.5
I2,6/11/2021,Brescia,Pordenone,1,0,Brescia,Brescia,1,0.5700000000000001,1.57,4.0,5.5,-0.75,Brescia,0.41500000000000004,1.83,2.02,0.7831793671810924,-0.75
I2,6/11/2021,Benevento,Frosinone,1,4,Frosinone,Benevento,0,-1,2.05,3.3,3.6,-0.25,Frosinone,-1,2.1,1.7,0.42714737207527453,-0.25
F1,6/11/2021,Lille,Angers,1,1,Draw,Angers,0,-1,1.72,3.75,5.0,-1.0,Angers,0.8500000000000001,2.08,1.85,0.3719640476443724,1.0
F1,6/11/2021,Bordeaux,Paris SG,2,3,Paris SG,Paris SG,1,0.33000000000000007,8.0,5.75,1.33,1.75,Bordeaux,-0.5,1.97,1.96,0.6905614747863996,-1.75
F2,6/11/2021,Auxerre,Pau FC,4,1,Auxerre,Auxerre,1,0.8300000000000001,1.83,3.5,4.33,-0.5,Auxerre,1.0499999999999998,2.05,1.8,0.3645148871952777,-0.5
F2,6/11/2021,Sochaux,Nimes,0,1,Nimes,Sochaux,0,-1,1.75,3.5,4.5,-0.5,Nimes,-1,1.95,1.9,0.5765530271422217,-0.5
F2,6/11/2021,Ajaccio,Dijon,1,0,Ajaccio,Ajaccio,1,1.0499999999999998,2.05,3.1,4.0,-0.25,Ajaccio,0.41500000000000004,1.83,2.02,0.46614619100585203,-0.25
F2,6/11/2021,Amiens,Caen,0,0,Draw,Amiens,0,-1,2.8,2.9,2.6,-0.25,Caen,-0.5,2.1,1.77,0.3825029817018879,-0.25
F2,6/11/2021,Grenoble,Dunkerque,1,0,Grenoble,Dunkerque,0,-1,2.0,3.1,3.8,-0.5,Grenoble,-1,1.95,1.9,0.37173601090115493,0.5
F2,6/11/2021,Guingamp,Bastia,2,3,Bastia,Guingamp,0,-1,2.25,3.1,3.25,-0.25,Bastia,-1,2.1,1.77,0.45317679952515777,-0.25
F2,6/11/2021,Le Havre,Valenciennes,0,0,Draw,Le Havre,0,-1,2.0,3.25,3.75,-0.25,Valenciennes,-0.5,1.95,1.9,0.5817103321019941,-0.25
F2,6/11/2021,Niort,Nancy,1,3,Nancy,Niort,0,-1,2.37,3.1,3.0,0.0,Nancy,-1,1.7,2.1,0.5097091589236276,0.0
F2,6/11/2021,Paris FC,Rodez,1,0,Paris FC,Rodez,0,-1,1.9,3.2,4.33,-0.5,Paris FC,-1,2.02,1.83,0.4528510247549636,0.5
F2,6/11/2021,Quevilly Rouen,Toulouse,0,0,Draw,Toulouse,0,-1,5.5,3.6,1.65,1.0,Quevilly Rouen,-1,1.77,2.1,0.6992825680744084,-1.0
B1,6/11/2021,Eupen,Waregem,1,1,Draw,Eupen,0,-1,1.6,4.0,5.25,-1.0,Waregem,-1,1.88,1.98,0.4242004332726381,-1.0
B1,6/11/2021,Kortrijk,Beerschot VA,1,1,Draw,Kortrijk,0,-1,1.75,4.0,4.2,-0.5,Beerschot VA,-1,1.98,1.88,0.4574889299544725,-0.5
B1,6/11/2021,Mechelen,St Truiden,0,1,St Truiden,Mechelen,0,-1,1.8,3.6,4.2,-0.5,St Truiden,-1,2.0,1.85,0.5958389700318076,-0.5
B1,6/11/2021,St. Gilloise,Charleroi,4,0,St. Gilloise,St. Gilloise,1,0.7,1.7,3.8,4.5,-0.75,St. Gilloise,1.02,2.02,1.83,0.3993866917354407,-0.75
N1,6/11/2021,Nijmegen,Heerenveen,1,1,Draw,Nijmegen,0,-1,2.3,3.5,3.0,-0.25,Heerenveen,-0.5,1.96,1.94,0.5289482748782084,-0.25
N1,6/11/2021,Willem II,Sparta Rotterdam,0,3,Sparta Rotterdam,Willem II,0,-1,2.2,3.5,3.2,0.0,Sparta Rotterdam,-1,1.85,2.05,0.5613498807225507,0.0
N1,6/11/2021,Zwolle,Cambuur,1,2,Cambuur,Cambuur,1,2.25,2.1,3.6,3.25,-0.25,Cambuur,0.97,1.93,1.97,0.5055249735954466,0.25
P1,6/11/2021,Vizela,Estoril,1,1,Draw,Estoril,0,-1,2.45,3.1,2.9,-0.25,Estoril,0.48,1.94,1.96,0.5658615686768114,0.25
P1,6/11/2021,Portimonense,Belenenses,2,0,Portimonense,Draw,0,-1,1.9,3.25,4.33,-0.5,Portimonense,0,1.82,2.08,0.2771268440520082,0.5
P1,6/11/2021,Guimaraes,Moreirense,2,1,Guimaraes,Guimaraes,1,0.44999999999999996,1.45,4.0,8.0,-0.75,Guimaraes,0.375,1.75,2.05,0.5027537753261376,-0.75
T1,6/11/2021,Sivasspor,Giresunspor,0,0,Draw,Sivasspor,0,-1,1.85,3.5,4.2,-0.25,Giresunspor,-0.5,1.85,2.0,0.4185642814252061,-0.25
T1,6/11/2021,Antalyaspor,Altay,1,0,Antalyaspor,Antalyaspor,1,1.4500000000000002,2.45,3.2,2.9,-0.25,Antalyaspor,0.55,2.1,1.77,0.3911973603047223,-0.25
T1,6/11/2021,Yeni Malatyaspor,Buyuksehyr,1,3,Buyuksehyr,Buyuksehyr,1,1.0499999999999998,3.8,3.2,2.05,0.25,Buyuksehyr,0.8799999999999999,1.98,1.88,0.5420677056441229,-0.25
T1,6/11/2021,Besiktas,Trabzonspor,1,2,Trabzonspor,Trabzonspor,1,1.7999999999999998,2.4,3.4,2.8,-0.25,Trabzonspor,1.2000000000000002,1.65,2.2,0.44057346922587937,0.25
G1,6/11/2021,Giannina,Panetolikos,3,0,Giannina,Giannina,1,0.8300000000000001,1.83,3.4,4.75,-0.5,Giannina,0.8799999999999999,1.88,1.98,0.41230941924029,-0.5
G1,6/11/2021,OFI Crete,Atromitos,2,0,OFI Crete,OFI Crete,1,1.1,2.1,3.25,3.75,-0.25,OFI Crete,0.8999999999999999,1.9,1.95,0.5506261608608446,-0.25
G1,6/11/2021,Apollon,AEK,2,2,Draw,AEK,0,-1,8.0,4.2,1.44,1.0,Apollon,-1,2.02,1.77,0.7733464072942522,-1.0
E0,7/11/2021,Arsenal,Watford,1,0,Arsenal,Arsenal,1,0.3600000000000001,1.36,4.75,8.5,-1.25,Watford,-0.5,2.07,1.86,0.696592306213237,-1.25
E0,7/11/2021,Everton,Tottenham,0,0,Draw,Everton,0,-1,3.1,3.25,2.37,0.25,Everton,0.485,1.97,1.96,0.4878455989643266,0.25
E0,7/11/2021,Leeds,Leicester,1,1,Draw,Leicester,0,-1,2.8,3.5,2.45,0.0,Draw,0,1.94,1.99,0.4787425349783999,-0.0
E0,7/11/2021,West Ham,Liverpool,3,2,West Ham,Liverpool,0,-1,4.75,4.0,1.7,0.75,West Ham,-1,1.98,1.95,0.5692412349579759,-0.75
SC0,7/11/2021,Dundee,Celtic,2,4,Celtic,Celtic,1,0.28,11.0,5.5,1.28,1.5,Celtic,0.8500000000000001,2.0,1.85,0.6721722623201938,-1.5
SC0,7/11/2021,Rangers,Ross County,4,2,Rangers,Rangers,1,0.1100000000000001,1.11,9.0,26.0,-2.0,Draw,0,2.02,1.83,0.6843860708550251,-2.0
D1,7/11/2021,Hertha,Leverkusen,1,1,Draw,Leverkusen,0,-1,3.5,3.75,2.0,0.25,Hertha,-0.5,1.98,1.92,0.5690379846397481,-0.25
D1,7/11/2021,FC Koln,Union Berlin,2,2,Draw,Union Berlin,0,-1,2.05,3.5,3.6,-0.5,Union Berlin,0.8600000000000001,2.04,1.86,0.5352560381975391,0.5
D1,7/11/2021,Greuther Furth,Ein Frankfurt,1,2,Ein Frankfurt,Ein Frankfurt,1,0.95,3.75,3.75,1.95,0.5,Ein Frankfurt,1.02,1.88,2.02,0.5874189459879358,-0.5
D2,7/11/2021,Erzgebirge Aue,Heidenheim,2,0,Erzgebirge Aue,Heidenheim,0,-1,3.6,3.4,2.05,0.25,Erzgebirge Aue,-1,1.95,1.9,0.46307031329170756,-0.25
D2,7/11/2021,Schalke 04,Darmstadt,2,4,Darmstadt,Darmstadt,1,3.33,1.83,3.6,4.33,-0.5,Darmstadt,0.8300000000000001,2.02,1.83,0.35951492167982796,0.5
SP1,7/11/2021,Villarreal,Getafe,1,0,Villarreal,Villarreal,1,0.5,1.5,4.0,7.0,-1.0,Draw,0,1.87,2.06,0.4691390646655468,-1.0
SP1,7/11/2021,Valencia,Ath Madrid,3,3,Draw,Ath Madrid,0,-1,4.5,3.2,1.95,0.5,Valencia,-1,1.91,2.02,0.5573448602062614,-0.5
SP1,7/11/2021,Mallorca,Elche,2,2,Draw,Mallorca,0,-1,2.05,3.0,4.33,-0.5,Elche,-1,2.14,1.8,0.3659780023771961,-0.5
SP1,7/11/2021,Osasuna,Sociedad,0,2,Sociedad,Sociedad,1,1.35,3.1,3.3,2.35,0.25,Sociedad,1.0499999999999998,1.88,2.05,0.46491656028727746,-0.25
SP1,7/11/2021,Betis,Sevilla,0,2,Sevilla,Sevilla,1,1.4500000000000002,3.0,3.3,2.45,0.0,Sevilla,0.8700000000000001,2.06,1.87,0.5617362048226479,-0.0
SP2,7/11/2021,Alcorcon,Amorebieta,2,2,Draw,Amorebieta,0,-1,2.4,3.1,3.25,0.0,Draw,0,1.77,2.1,0.7303475358817125,-0.0
SP2,7/11/2021,Zaragoza,Sp Gijon,2,0,Zaragoza,Draw,0,-1,2.45,3.1,3.1,-0.25,Zaragoza,0,2.2,1.7,0.2617979846140688,0.25
SP2,7/11/2021,Almeria,Burgos,2,0,Almeria,Almeria,1,0.44999999999999996,1.45,3.75,10.0,-1.25,Almeria,0.46499999999999997,1.93,1.93,0.669859876242869,-1.25
SP2,7/11/2021,Cartagena,Malaga,3,1,Cartagena,Malaga,0,-1,2.3,3.1,3.3,-0.25,Cartagena,-1,1.83,2.02,0.41737219064462244,0.25
SP2,7/11/2021,Sociedad B,Ibiza,0,1,Ibiza,Ibiza,1,1.9,2.62,3.1,2.9,-0.25,Ibiza,0.8,2.05,1.8,0.4314596714115821,0.25
I1,7/11/2021,Venezia,Roma,3,2,Venezia,Roma,0,-1,5.75,4.5,1.53,0.75,Venezia,-1,1.97,1.93,0.6114187606594386,-0.75
I1,7/11/2021,Sampdoria,Bologna,1,2,Bologna,Bologna,1,1.87,2.37,3.6,2.87,0.0,Bologna,0.9099999999999999,1.99,1.91,0.6327418574390224,-0.0
I1,7/11/2021,Udinese,Sassuolo,3,2,Udinese,Sassuolo,0,-1,2.4,3.5,2.8,-0.25,Udinese,-0.5,1.9,2.0,0.38827676430519736,0.25
I1,7/11/2021,Lazio,Salernitana,3,0,Lazio,Lazio,1,0.30000000000000004,1.3,5.5,9.5,-1.5,Lazio,0.9099999999999999,1.91,1.99,0.5601167199443364,-1.5
I1,7/11/2021,Napoli,Verona,1,1,Draw,Napoli,0,-1,1.36,5.0,8.0,-1.25,Verona,-1,2.03,1.87,0.6723778197588953,-1.25
I1,7/11/2021,Milan,Inter,1,1,Draw,Milan,0,-1,3.25,3.5,2.15,0.25,Milan,0.5249999999999999,2.05,1.85,0.3966005407080676,0.25
I2,7/11/2021,Lecce,Parma,4,0,Lecce,Lecce,1,1.0,2.0,3.3,3.8,-0.5,Lecce,0.9299999999999999,1.93,1.93,0.5236985066858344,-0.5
I2,7/11/2021,Crotone,Monza,1,1,Draw,Monza,0,-1,2.37,3.2,2.9,0.0,Draw,0,1.8,2.05,0.46343307368401154,-0.0
I2,7/11/2021,Cittadella,Pisa,2,0,Cittadella,Pisa,0,-1,2.25,3.1,3.4,-0.25,Cittadella,-1,1.77,2.1,0.40206273395024056,0.25
F1,7/11/2021,Marseille,Metz,0,0,Draw,Marseille,0,-1,1.4,4.75,7.5,-1.25,Metz,-1,1.93,2.0,0.7408993327817126,-1.25
F1,7/11/2021,Lorient,Brest,1,2,Brest,Brest,1,1.9,2.4,3.4,2.9,0.0,Brest,1.0899999999999999,1.84,2.09,0.532682222120765,-0.0
F1,7/11/2021,Nantes,Strasbourg,2,2,Draw,Strasbourg,0,-1,2.37,3.4,3.0,0.0,Draw,0,1.8,2.14,0.5703200273456664,-0.0
F1,7/11/2021,Reims,Monaco,0,0,Draw,Monaco,0,-1,4.0,3.6,1.9,0.5,Reims,-1,1.98,1.95,0.44426475888566613,-0.5
F1,7/11/2021,St Etienne,Clermont,3,2,St Etienne,Clermont,0,-1,2.5,3.3,2.9,-0.25,St Etienne,-0.5,2.08,1.73,0.4814658975115,0.25
F1,7/11/2021,Nice,Montpellier,0,1,Montpellier,Nice,0,-1,1.53,4.5,5.5,-1.0,Montpellier,-1,1.86,2.07,0.42356402013593153,-1.0
F1,7/11/2021,Rennes,Lyon,4,1,Rennes,Rennes,1,1.6,2.6,3.6,2.55,0.0,Rennes,0.8799999999999999,1.88,2.05,0.43746226031361485,0.0
B1,7/11/2021,Club Brugge,Standard,2,2,Draw,Club Brugge,0,-1,1.36,4.75,7.5,-1.25,Standard,-1,1.88,1.98,0.6459757244145372,-1.25
B1,7/11/2021,Seraing,Gent,0,0,Draw,Gent,0,-1,5.0,4.0,1.6,1.0,Seraing,-1,2.02,1.83,0.7177867898249614,-1.0
B1,7/11/2021,Antwerp,Anderlecht,2,0,Antwerp,Antwerp,1,2.6,3.6,3.6,1.95,0.5,Antwerp,0.8799999999999999,1.88,1.98,0.4698356990790639,0.5
B1,7/11/2021,Genk,Cercle Brugge,1,1,Draw,Genk,0,-1,1.5,4.33,5.25,-1.0,Cercle Brugge,-1,2.05,1.75,0.6381343464471464,-1.0
N1,7/11/2021,Groningen,Waalwijk,1,1,Draw,Draw,1,2.75,1.72,3.75,4.75,-0.75,Waalwijk,0,2.02,1.88,0.302876537505161,0.75
N1,7/11/2021,For Sittard,PSV Eindhoven,1,4,PSV Eindhoven,PSV Eindhoven,1,0.28,10.0,5.75,1.28,1.5,PSV Eindhoven,0.95,1.95,1.95,0.595141146315663,-1.5
N1,7/11/2021,Feyenoord,AZ Alkmaar,1,0,Feyenoord,Feyenoord,1,0.8999999999999999,1.9,3.75,3.8,-0.5,Feyenoord,0.8799999999999999,1.88,2.02,0.4607958214926225,-0.5
N1,7/11/2021,Vitesse,Utrecht,2,1,Vitesse,Utrecht,0,-1,3.0,3.5,2.3,0.0,Vitesse,-1,2.05,1.85,0.6085668068018718,-0.0
N1,7/11/2021,Ajax,Go Ahead Eagles,0,0,Draw,Ajax,0,-1,1.07,13.0,23.0,-3.0,Go Ahead Eagles,-1,1.93,1.97,0.8861797489567937,-3.0
P1,7/11/2021,Tondela,Maritimo,4,2,Tondela,Tondela,1,1.2000000000000002,2.2,3.2,3.4,-0.25,Tondela,0.8400000000000001,1.84,2.06,0.3830793491977297,-0.25
P1,7/11/2021,Santa Clara,Porto,0,3,Porto,Porto,1,0.3999999999999999,8.0,4.5,1.4,1.25,Porto,0.94,1.96,1.94,0.874966318142221,-1.25
P1,7/11/2021,Pacos Ferreira,Sp Lisbon,0,2,Sp Lisbon,Sp Lisbon,1,0.5,7.0,3.8,1.5,1.0,Sp Lisbon,1.1,1.7,2.1,0.5406839523276482,-1.0
P1,7/11/2021,Benfica,Sp Braga,6,1,Benfica,Benfica,1,0.5700000000000001,1.57,4.0,5.75,-1.0,Benfica,1.02,2.02,1.77,0.40332144570627076,-1.0
T1,7/11/2021,Goztep,Konyaspor,0,2,Konyaspor,Konyaspor,1,2.1,2.4,3.1,3.1,-0.25,Konyaspor,0.8500000000000001,2.0,1.85,0.5506112585527508,0.25
T1,7/11/2021,Ad. Demirspor,Hatayspor,1,0,Ad. Demirspor,Hatayspor,0,-1,2.3,3.2,3.1,-0.25,Ad. Demirspor,-0.5,2.02,1.83,0.6492463566335428,0.25
T1,7/11/2021,Karagumruk,Galatasaray,1,1,Draw,Galatasaray,0,-1,3.4,3.4,2.1,0.25,Karagumruk,-0.5,1.98,1.88,0.39853428360744964,-0.25
T1,7/11/2021,Fenerbahce,Kayserispor,2,2,Draw,Kayserispor,0,-1,1.44,4.5,6.5,-1.25,Kayserispor,0.95,1.9,1.95,0.3942417857402591,1.25
G1,7/11/2021,Asteras Tripolis,Lamia,0,1,Lamia,Asteras Tripolis,0,-1,1.8,3.4,5.0,-0.5,Lamia,-1,1.85,2.0,0.39160280951581494,-0.5
G1,7/11/2021,Volos NFC,Aris,1,2,Aris,Aris,1,1.25,3.4,3.2,2.25,0.25,Aris,0.42500000000000004,2.0,1.85,0.4693420410452139,-0.25
G1,7/11/2021,Olympiakos,Ionikos,1,0,Olympiakos,Olympiakos,1,0.15999999999999992,1.16,8.0,15.0,-2.25,Ionikos,-1,2.02,1.83,0.55040095555619,-2.25
G1,7/11/2021,Panathinaikos,PAOK,1,3,PAOK,PAOK,1,1.5,2.9,3.25,2.5,0.0,PAOK,0.98,1.88,1.98,0.41352681548157977,-0.0
SP2,8/11/2021,Tenerife,Girona,2,1,Tenerife,Tenerife,1,1.4500000000000002,2.45,3.2,3.1,-0.5,Tenerife,0.8,1.8,2.05,0.5045326737915014,-0.5
EC,9/11/2021,Aldershot,Wrexham,0,5,Wrexham,Wrexham,1,0.8999999999999999,3.6,3.4,1.9,0.5,Wrexham,1.08,1.73,2.08,0.6893836367930593,-0.5
SC3,9/11/2021,Stenhousemuir,Albion Rvs,3,1,Stenhousemuir,Stenhousemuir,1,1.0,2.0,3.75,3.1,-0.25,Stenhousemuir,0.8799999999999999,1.88,1.98,0.3702578599370154,-0.25
E2,12/11/2021,Bolton,Crewe,2,0,Bolton,Bolton,1,0.6599999999999999,1.66,4.0,5.0,-1.0,Bolton,1.02,2.02,1.83,0.4354097513416398,-1.0
E3,12/11/2021,Hartlepool,Newport County,1,2,Newport County,Newport County,1,1.4,3.0,3.3,2.4,0.0,Newport County,0.77,2.1,1.77,0.6829788782584444,-0.0
SC3,12/11/2021,Edinburgh City,Stranraer,3,1,Edinburgh City,Stranraer,0,-1,2.45,3.75,2.5,0.0,Edinburgh City,-1,2.0,1.85,0.45774658483762165,-0.0
SP2,12/11/2021,Sp Gijon,Sociedad B,0,1,Sociedad B,Sociedad B,1,4.25,1.72,3.4,5.25,-0.5,Sociedad B,0.95,1.9,1.95,0.3518814908148062,0.5
E2,13/11/2021,Accrington,Plymouth,1,4,Plymouth,Plymouth,1,1.2000000000000002,3.1,3.6,2.2,0.25,Plymouth,0.8,2.05,1.8,0.7023035819893004,-0.25
E2,13/11/2021,Burton,Charlton,0,1,Charlton,Charlton,1,1.6,2.7,3.4,2.6,0.0,Charlton,0.8999999999999999,1.95,1.9,0.5435767479750228,-0.0
E2,13/11/2021,Ipswich,Oxford,0,0,Draw,Ipswich,0,-1,2.25,3.4,3.2,-0.25,Oxford,-0.5,1.9,1.95,0.4136566065123676,-0.25
E2,13/11/2021,Milton Keynes Dons,Cambridge,4,1,Milton Keynes Dons,Milton Keynes Dons,1,0.6000000000000001,1.6,3.8,6.0,-0.75,Milton Keynes Dons,0.8799999999999999,1.88,1.98,0.4087463512748371,-0.75
E2,13/11/2021,Sheffield Weds,Gillingham,1,1,Draw,Sheffield Weds,0,-1,1.61,4.0,5.25,-0.75,Gillingham,-0.5,1.85,2.0,0.545740529419813,-0.75
E2,13/11/2021,Wycombe,Portsmouth,0,1,Portsmouth,Wycombe,0,-1,2.05,3.6,3.6,-0.25,Portsmouth,-1,1.9,1.95,0.500936825853822,-0.25
E3,13/11/2021,Port Vale,Bradford,1,1,Draw,Port Vale,0,-1,2.2,3.4,3.4,-0.25,Bradford,-0.5,1.8,2.05,0.5659373492166969,-0.25
E3,13/11/2021,Carlisle,Barrow,0,0,Draw,Barrow,0,-1,2.45,3.25,3.0,0.0,Draw,0,1.95,1.9,0.6076247281302055,-0.0
E3,13/11/2021,Bristol Rvs,Northampton,2,1,Bristol Rvs,Northampton,0,-1,2.7,3.3,2.62,0.25,Bristol Rvs,-1,1.75,2.13,0.628314677934881,-0.25
E3,13/11/2021,Exeter,Oldham,2,1,Exeter,Exeter,1,0.72,1.72,3.75,5.0,-0.75,Exeter,0.41500000000000004,1.83,2.02,0.6862794115349711,-0.75
E3,13/11/2021,Rochdale,Leyton Orient,2,2,Draw,Leyton Orient,0,-1,2.45,3.25,3.0,0.0,Draw,0,1.9,1.95,0.5045979429126916,-0.0
E3,13/11/2021,Scunthorpe,Salford,1,1,Draw,Salford,0,-1,4.0,3.5,2.0,0.5,Scunthorpe,-1,1.75,2.13,0.56108975780682,-0.5
E3,13/11/2021,Stevenage,Mansfield,1,2,Mansfield,Mansfield,1,1.9,2.5,3.25,2.9,0.0,Mansfield,1.02,1.83,2.02,0.5740593117861271,-0.0
E3,13/11/2021,Tranmere,Sutton,0,1,Sutton,Sutton,1,1.7000000000000002,2.7,3.2,2.7,0.0,Sutton,1.0,1.85,2.0,0.4832865105978443,-0.0
E3,13/11/2021,Walsall,Harrogate,1,3,Harrogate,Walsall,0,-1,2.7,3.3,2.62,0.0,Harrogate,-1,1.77,2.1,0.5862941582065808,0.0
