Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,-38,60
I1,27/4/2022,Bologna,Inter,2,1,Bologna,Inter,0,-1,7,5,1.4,1.5,Bologna,-1,1.94,1.96,,
E0,28/4/2022,Man United,Chelsea,1,1,Draw,Chelsea,0,-1,3.2,3.4,2.25,0.5,Man United,0,1.77,2.02,,
E1,29/4/2022,QPR,Sheffield United,1,3,Sheffield United,Sheffield United,1,0.72,4.75,3.8,1.72,1,Sheffield United,1.08,1.82,2.08,,
SC1,29/4/2022,Arbroath,Morton,3,0,Arbroath,Arbroath,1,0.9,1.9,3.2,3.75,-0.75,Arbroath,1,2,1.85,,
SC1,29/4/2022,Ayr,Partick,3,1,Ayr,Ayr,1,1.2,2.2,3.2,2.8,-0.25,Ayr,0.75,1.75,2.13,,
SC1,29/4/2022,Dunfermline,Queen of Sth,1,2,Queen of Sth,Dunfermline,0,-1,1.55,3.8,4.75,-1,Queen of Sth,-1,1.98,1.88,,
SC1,29/4/2022,Inverness C,Hamilton,4,0,Inverness C,Inverness C,1,0.9,1.9,3.3,3.6,-0.5,Inverness C,0.95,1.95,1.9,,
SC1,29/4/2022,Raith Rvs,Kilmarnock,1,1,Draw,Kilmarnock,0,-1,3.25,3.5,2,0.25,Raith Rvs,0,1.73,2.15,,
D1,29/4/2022,Union Berlin,Greuther Furth,1,1,Draw,Union Berlin,0,-1,1.28,5.25,13,-1.75,Greuther Furth,0,2,1.9,,
D2,29/4/2022,Hannover,Karlsruhe,2,0,Hannover,Karlsruhe,0,-1,1.85,3.8,4,-0.75,Hannover,-1,1.8,2.05,,
D2,29/4/2022,Heidenheim,Fortuna Dusseldorf,1,3,Fortuna Dusseldorf,Fortuna Dusseldorf,1,1.5,2.9,3.2,2.5,0,Fortuna Dusseldorf,1.15,1.73,2.15,,
D2,29/4/2022,Sandhausen,Schalke 04,1,2,Schalke 04,Schalke 04,1,0.72,4.75,3.75,1.72,1,Draw,0,1.8,2.05,,
D2,29/4/2022,St Pauli,Nurnberg,1,1,Draw,Nurnberg,0,-1,1.9,3.8,3.6,-0.25,Nurnberg,0,1.98,1.88,,
D2,29/4/2022,Werder Bremen,Holstein Kiel,2,3,Holstein Kiel,Werder Bremen,0,-1,1.3,5.75,9,-2,Holstein Kiel,-1,1.85,2,,
SP1,29/4/2022,Sevilla,Cadiz,1,1,Draw,Cadiz,0,-1,1.65,3.5,6,-1,Cadiz,0,1.99,1.91,,
SP2,29/4/2022,Las Palmas,Malaga,2,1,Las Palmas,Las Palmas,1,0.61,1.61,3.8,5.75,-0.75,Las Palmas,0.375,1.75,2.13,,
F1,29/4/2022,Strasbourg,Paris SG,3,3,Draw,Paris SG,0,-1,3.75,3.8,1.9,0.5,Strasbourg,0,1.81,2.09,,
N1,29/4/2022,Utrecht,Nijmegen,1,0,Utrecht,Utrecht,1,0.72,1.72,3.4,5.5,-0.75,Utrecht,0.445,1.89,2.01,,
P1,29/4/2022,Famalicao,Estoril,3,1,Famalicao,Draw,0,-1,1.75,3.6,4.5,-0.75,Famalicao,-1,1.85,2.05,,
T1,29/4/2022,Fenerbahce,Gaziantep,3,2,Fenerbahce,Fenerbahce,1,0.33,1.33,5,8,-1.5,Gaziantep,-1,1.9,1.95,,
T1,29/4/2022,Giresunspor,Ad. Demirspor,2,0,Giresunspor,Giresunspor,1,1.45,2.45,3.4,2.55,0,Giresunspor,0.9,1.9,1.95,,
E0,30/4/2022,Newcastle,Liverpool,0,1,Liverpool,Liverpool,1,0.36,8.5,5,1.36,1,Draw,0,1.97,1.93,,
E0,30/4/2022,Aston Villa,Norwich,2,0,Aston Villa,Aston Villa,1,0.4,1.4,4.5,9,-1.25,Aston Villa,0.44,1.88,2.02,,
E0,30/4/2022,Southampton,Crystal Palace,1,2,Crystal Palace,Crystal Palace,1,2.1,2.4,3.3,3.1,-0.25,Crystal Palace,0.78,2.13,1.78,,
E0,30/4/2022,Watford,Burnley,1,2,Burnley,Burnley,1,1.75,2.6,3.3,2.75,0,Burnley,1.03,1.87,2.03,,
E0,30/4/2022,Wolves,Brighton,0,3,Brighton,Draw,0,-1,2.7,3.2,2.75,0,Brighton,-1,1.87,2.03,,
E0,30/4/2022,Leeds,Man City,0,4,Man City,Man City,1,0.3,8.5,6,1.3,1.5,Man City,0.94,1.96,1.94,,
E1,30/4/2022,Barnsley,Preston,1,3,Preston,Preston,1,1.2,3.1,3.5,2.2,1,Preston,0.98,1.83,1.98,,
E1,30/4/2022,Blackburn,Bournemouth,0,3,Bournemouth,Bournemouth,1,1.5,2.87,3.3,2.5,0.25,Bournemouth,0.97,1.93,1.97,,
E1,30/4/2022,Blackpool,Derby,0,2,Derby,Blackpool,0,-1,1.9,3.6,4,-0.5,Derby,-1,1.77,2.02,,
E1,30/4/2022,Bristol City,Hull,5,0,Bristol City,Hull,0,-1,2.2,3.5,3.2,-0.25,Bristol City,-1,1.87,2.03,,
E1,30/4/2022,Cardiff,Birmingham,1,1,Draw,Birmingham,0,-1,2.05,3.4,3.75,-0.25,Birmingham,0,2.03,1.87,,
E1,30/4/2022,Coventry,Huddersfield,1,2,Huddersfield,Huddersfield,1,2.1,2.4,3.2,3.1,-0.25,Huddersfield,1.03,1.87,2.03,,
E1,30/4/2022,Middlesbrough,Stoke,3,1,Middlesbrough,Draw,0,-1,1.8,3.8,4.2,-0.75,Middlesbrough,-1,1.94,1.96,,
E1,30/4/2022,Millwall,Peterboro,3,0,Millwall,Millwall,1,0.45,1.45,4.5,7,-1.25,Millwall,1.08,2.08,1.82,,
E1,30/4/2022,Nott'm Forest,Swansea,5,1,Nott'm Forest,Nott'm Forest,1,0.55,1.55,4.33,5.75,-1.25,Nott'm Forest,0.93,1.93,1.97,,
E1,30/4/2022,Reading,West Brom,0,1,West Brom,West Brom,1,1.4,2.9,3.4,2.4,0.25,West Brom,0.51,1.88,2.02,,
E2,30/4/2022,AFC Wimbledon,Accrington,3,4,Accrington,Accrington,1,1.5,2.62,3.6,2.5,0.5,Accrington,0.9,1.9,1.9,,
E2,30/4/2022,Bolton,Fleetwood Town,4,2,Bolton,Bolton,1,1.3,2.3,3.6,2.87,-0.25,Bolton,0.83,1.83,2.02,,
E2,30/4/2022,Burton,Wycombe,1,2,Wycombe,Wycombe,1,0.7,4.75,4,1.7,1,Draw,0,1.83,2.02,,
E2,30/4/2022,Cambridge,Cheltenham,2,2,Draw,Cheltenham,0,-1,2.7,3.5,2.55,0.5,Cambridge,0,1.85,1.95,,
E2,30/4/2022,Gillingham,Rotherham,0,2,Rotherham,Rotherham,1,0.61,5.5,4,1.61,0.75,Rotherham,0.88,1.98,1.88,,
E2,30/4/2022,Ipswich,Charlton,4,0,Ipswich,Charlton,0,-1,1.9,3.6,3.8,-0.75,Ipswich,-1,1.98,1.83,,
E2,30/4/2022,Lincoln,Crewe,2,1,Lincoln,Lincoln,1,0.75,1.75,4,4.33,-1,Draw,0,2.05,1.8,,
E2,30/4/2022,Morecambe,Sunderland,0,1,Sunderland,Sunderland,1,0.72,4.5,3.8,1.72,0.75,Sunderland,0.4,2.05,1.8,,
E2,30/4/2022,Oxford,Doncaster,1,1,Draw,Oxford,0,-1,1.5,5,6,-1.5,Doncaster,0,1.9,1.95,,
E2,30/4/2022,Plymouth,Milton Keynes Dons,0,5,Milton Keynes Dons,Draw,0,-1,2.62,3.4,2.62,0.25,Milton Keynes Dons,-1,1.83,2.02,,
E2,30/4/2022,Sheffield Weds,Portsmouth,4,1,Sheffield Weds,Portsmouth,0,-1,1.61,4,5.5,-1,Sheffield Weds,-1,1.73,2.15,,
E2,30/4/2022,Shrewsbury,Wigan,0,3,Wigan,Wigan,1,0.75,5,3.6,1.75,0.5,Wigan,0.9,1.95,1.9,,
E3,30/4/2022,Carlisle,Stevenage,2,1,Carlisle,Stevenage,0,-1,2.8,3.2,2.6,0,Carlisle,-1,2.05,1.8,,
E3,30/4/2022,Colchester,Walsall,2,2,Draw,Walsall,0,-1,2.37,3.3,3,-0.25,Walsall,0,2.02,1.83,,
E3,30/4/2022,Crawley Town,Leyton Orient,0,2,Leyton Orient,Leyton Orient,1,1.75,2.6,3.3,2.75,0,Leyton Orient,0.88,1.98,1.88,,
E3,30/4/2022,Forest Green,Harrogate,1,3,Harrogate,Forest Green,0,-1,1.4,5,7,-1.25,Harrogate,-1,1.95,1.9,,
E3,30/4/2022,Northampton,Exeter,1,1,Draw,Draw,1,2.2,2.2,3.2,3.5,-0.25,Exeter,0,1.8,2.05,,
E3,30/4/2022,Rochdale,Bristol Rvs,3,4,Bristol Rvs,Bristol Rvs,1,1.1,3.5,3.4,2.1,0.5,Bristol Rvs,0.77,2.1,1.77,,
E3,30/4/2022,Scunthorpe,Hartlepool,1,1,Draw,Hartlepool,0,-1,4.2,3.4,1.9,1.25,Scunthorpe,0,1.93,1.93,,
E3,30/4/2022,Sutton,Bradford,1,4,Bradford,Sutton,0,-1,1.66,3.75,5.25,-0.5,Bradford,-1,2.05,1.8,,
E3,30/4/2022,Swindon,Barrow,2,1,Swindon,Swindon,1,0.45,1.45,4.5,6.5,-1,Draw,0,1.8,2.05,,
E3,30/4/2022,Tranmere,Oldham,2,0,Tranmere,Tranmere,1,0.66,1.66,3.8,5,-1,Tranmere,0.83,1.83,2.02,,
EC,30/4/2022,Aldershot,Notts County,3,1,Aldershot,Notts County,0,-1,5.75,3.75,1.6,1,Aldershot,-1,1.9,1.9,,
EC,30/4/2022,Barnet,Grimsby,2,2,Draw,Grimsby,0,-1,5,4,1.6,1,Barnet,0,1.9,1.9,,
EC,30/4/2022,Bromley,Chesterfield,4,2,Bromley,Chesterfield,0,-1,3.5,3.3,2,0.25,Bromley,-1,1.88,1.93,,
EC,30/4/2022,Dover Athletic,Altrincham,0,1,Altrincham,Altrincham,1,0.53,6,4,1.53,1,Draw,0,1.95,1.85,,
EC,30/4/2022,Halifax,Yeovil,1,0,Halifax,Halifax,1,0.85,1.85,3.25,4,-0.5,Halifax,0.88,1.88,1.93,,
EC,30/4/2022,King?™s Lynn,Eastleigh,3,3,Draw,King?™s Lynn,0,-1,2.45,3.4,2.75,-0.25,Eastleigh,0,1.75,2.05,,
EC,30/4/2022,Torquay,Maidenhead,1,1,Draw,Torquay,0,-1,1.7,3.75,4.33,-1.25,Maidenhead,0,1.95,1.85,,
EC,30/4/2022,Wealdstone,Dag and Red,1,2,Dag and Red,Dag and Red,1,0.6,4.75,3.75,1.6,1,Draw,0,1.93,1.88,,
EC,30/4/2022,Weymouth,Solihull,2,4,Solihull,Solihull,1,0.4,6,4.75,1.4,1.5,Solihull,0.93,1.88,1.93,,
EC,30/4/2022,Wrexham,Southend,1,0,Wrexham,Wrexham,1,0.44,1.44,4.2,7,-1.5,Southend,-1,1.9,1.9,,
EC,30/4/2022,Stockport,Boreham Wood,1,2,Boreham Wood,Stockport,0,-1,1.36,4.2,6.5,-1.25,Boreham Wood,-1,1.98,1.83,,
SC0,30/4/2022,Aberdeen,Dundee,1,0,Aberdeen,Aberdeen,1,0.65,1.65,3.5,6,-1,Draw,0,1.83,2.02,,
SC0,30/4/2022,Dundee United,Motherwell,1,0,Dundee United,Dundee United,1,1.62,2.62,3.1,2.9,0,Dundee United,0.88,1.88,1.98,,
SC0,30/4/2022,Hearts,Ross County,0,0,Draw,Hearts,0,-1,1.65,3.8,5.5,-0.75,Ross County,0,1.85,2,,
SC0,30/4/2022,Livingston,Hibernian,1,0,Livingston,Livingston,1,1.7,2.7,3.1,2.8,0,Livingston,0.98,1.98,1.88,,
SC0,30/4/2022,St Johnstone,St Mirren,0,1,St Mirren,St Johnstone,0,-1,2.4,3,3.3,-0.25,St Mirren,-1,2.1,1.77,,
SC2,30/4/2022,Airdrie Utd,Peterhead,1,1,Draw,Airdrie Utd,0,-1,1.6,3.8,4.5,-0.25,Peterhead,0,1.9,1.9,,
SC2,30/4/2022,Alloa,Montrose,4,1,Alloa,Montrose,0,-1,3,3.2,2.15,-0.25,Alloa,-1,2,1.85,,
SC2,30/4/2022,Dumbarton,Clyde,2,1,Dumbarton,Dumbarton,1,0.95,1.95,3.75,3,0,Dumbarton,1.15,2.15,1.73,,
SC2,30/4/2022,East Fife,Cove Rangers,2,3,Cove Rangers,Cove Rangers,1,0,1,1,1,1.25,East Fife,-0.5,2.02,1.83,,
SC2,30/4/2022,Queens Park,Falkirk,1,1,Draw,Queens Park,0,-1,1.8,3.5,3.8,-0.5,Falkirk,0,1.85,2,,
SC3,30/4/2022,Annan Athletic,Kelty Hearts,1,2,Kelty Hearts,Kelty Hearts,1,0.85,3.3,3.6,1.85,0.5,Kelty Hearts,0.83,2.02,1.83,,
SC3,30/4/2022,Cowdenbeath,Albion Rvs,0,1,Albion Rvs,Cowdenbeath,0,-1,1,1,1,0,Albion Rvs,-1,1.88,1.98,,
SC3,30/4/2022,Forfar,Stenhousemuir,0,0,Draw,Forfar,0,-1,1.9,3.25,3.5,-0.25,Stenhousemuir,0,1.88,1.98,,
SC3,30/4/2022,Stirling,Edinburgh City,5,0,Stirling,Edinburgh City,0,-1,2.6,3.1,2.7,-0.5,Stirling,-1,1.98,1.88,,
SC3,30/4/2022,Stranraer,Elgin,2,0,Stranraer,Stranraer,1,1.1,2.1,3.25,3.1,-0.25,Stranraer,0.75,1.75,2.05,,
D1,30/4/2022,Augsburg,FC Koln,1,4,FC Koln,Augsburg,0,-1,2.8,3.25,2.6,0.25,FC Koln,-1,1.91,1.99,,
D1,30/4/2022,Bielefeld,Hertha,1,1,Draw,Hertha,0,-1,2.62,3.2,2.8,0,Draw,0,1.97,1.93,,
D1,30/4/2022,Dortmund,Bochum,3,4,Bochum,Dortmund,0,-1,1.36,5.25,7.5,-1.25,Bochum,-1,1.75,2.05,,
D1,30/4/2022,Mainz,Bayern Munich,3,1,Mainz,Bayern Munich,0,-1,5.75,4.5,1.53,1,Mainz,-1,1.82,2.08,,
D1,30/4/2022,Stuttgart,Wolfsburg,1,1,Draw,Wolfsburg,0,-1,2.05,3.5,3.6,-0.5,Wolfsburg,0,1.86,2.04,,
D1,30/4/2022,Hoffenheim,Freiburg,3,4,Freiburg,Freiburg,1,1.75,2.5,3.5,2.75,-0.25,Freiburg,0.84,2.06,1.84,,
D2,30/4/2022,Dresden,Regensburg,1,1,Draw,Dresden,0,-1,2.37,3.25,3,-0.25,Regensburg,0,2.05,1.8,,
D2,30/4/2022,Hansa Rostock,Paderborn,0,0,Draw,Paderborn,0,-1,2.3,3.3,3.1,-0.25,Paderborn,0,1.9,1.95,,
D2,30/4/2022,Ingolstadt,Hamburg,0,4,Hamburg,Hamburg,1,0.5,6.5,4.33,1.5,1.5,Hamburg,0.88,1.98,1.88,,
D2,30/4/2022,Darmstadt,Erzgebirge Aue,6,0,Darmstadt,Darmstadt,1,0.36,1.36,5.25,8.5,-1.5,Darmstadt,0.85,1.85,2,,
SP1,30/4/2022,Alaves,Villarreal,2,1,Alaves,Villarreal,0,-1,3.4,3.5,2.1,0.25,Alaves,-1,1.93,1.97,,
SP1,30/4/2022,Real Madrid,Espanol,4,0,Real Madrid,Real Madrid,1,0.5,1.5,4.5,6,-1.25,Real Madrid,1.03,2.03,1.87,,
SP1,30/4/2022,Valencia,Levante,1,1,Draw,Levante,0,-1,2.2,3.5,3.2,-0.25,Levante,0,1.84,2.06,,
SP1,30/4/2022,Ath Bilbao,Ath Madrid,2,0,Ath Bilbao,Ath Madrid,0,-1,3,3,2.55,0,Ath Bilbao,-1,1.98,1.92,,
SP2,30/4/2022,Oviedo,Mirandes,3,0,Oviedo,Oviedo,1,0.7,1.7,3.6,5.5,-0.5,Oviedo,1.05,2.05,1.75,,
SP2,30/4/2022,Eibar,Zaragoza,2,0,Eibar,Draw,0,-1,1.9,3.4,4.33,-0.5,Eibar,-1,1.85,2,,
SP2,30/4/2022,Burgos,Almeria,0,2,Almeria,Almeria,1,1,4,3.3,2,0.5,Almeria,0.95,1.9,1.95,,
I1,30/4/2022,Cagliari,Verona,1,2,Verona,Verona,1,1.75,2.45,3.6,2.75,0,Verona,1.1,1.8,2.1,,
I1,30/4/2022,Napoli,Sassuolo,6,1,Napoli,Napoli,1,0.45,1.45,4.75,6.5,-1.5,Napoli,0.94,1.94,1.96,,
I1,30/4/2022,Sampdoria,Genoa,1,0,Sampdoria,Draw,0,-1,2.75,3.25,2.62,0,Sampdoria,-1,2.04,1.86,,
I1,30/4/2022,Spezia,Lazio,3,4,Lazio,Lazio,1,0.65,5.5,3.75,1.65,1,Draw,0,2.1,1.7,,
I2,30/4/2022,Cittadella,Brescia,1,0,Cittadella,Brescia,0,-1,4.33,3.25,1.9,0.75,Cittadella,-1,2.05,1.8,,
I2,30/4/2022,Cremonese,Ascoli,0,1,Ascoli,Ascoli,1,3.33,1.8,3.6,4.33,-0.5,Ascoli,1.02,1.83,2.02,,
I2,30/4/2022,Monza,Benevento,3,0,Monza,Monza,1,1.05,2.05,3.4,3.6,-0.5,Monza,0.95,1.95,1.9,,
I2,30/4/2022,Parma,Alessandria,2,2,Draw,Parma,0,-1,2.05,3.4,3.6,-0.25,Alessandria,0,2,1.85,,
I2,30/4/2022,Pisa,Cosenza,1,1,Draw,Pisa,0,-1,1.5,4,7,-1,Cosenza,0,2.05,1.8,,
I2,30/4/2022,Pordenone,Crotone,3,3,Draw,Crotone,0,-1,3.25,3.25,2.25,0.25,Pordenone,0,1.93,1.93,,
I2,30/4/2022,Spal,Frosinone,3,0,Spal,Frosinone,0,-1,2.62,3.2,2.7,-0.25,Spal,-1,2.42,1.52,,
I2,30/4/2022,Ternana,Perugia,1,0,Ternana,Perugia,0,-1,2.55,3.1,2.6,0,Ternana,-1,1.77,2.1,,
I2,30/4/2022,Vicenza,Lecce,2,1,Vicenza,Lecce,0,-1,4.5,3.3,1.66,0.5,Vicenza,-1,1.8,2.05,,
I2,30/4/2022,Reggina,Como,1,4,Como,Draw,0,-1,2.1,3.25,3.2,0,Como,-1,1.83,2.02,,
F1,30/4/2022,Lens,Nantes,2,2,Draw,Lens,0,-1,1.65,3.8,5.5,-1,Nantes,0,2.14,1.77,,
F1,30/4/2022,Rennes,St Etienne,2,0,Rennes,Rennes,1,0.33,1.33,5.5,8,-1.75,Rennes,0.55,2.1,1.7,,
F2,30/4/2022,Auxerre,Dunkerque,1,0,Auxerre,Auxerre,1,0.44,1.44,4,7,-1.25,Dunkerque,-0.5,2.05,1.8,,
F2,30/4/2022,Ajaccio,Le Havre,2,1,Ajaccio,Ajaccio,1,0.5,1.5,3.75,6,-1.5,Le Havre,-1,2.05,1.8,,
F2,30/4/2022,Grenoble,Amiens,1,1,Draw,Draw,1,2.1,2.25,3.1,2.9,0,Draw,0,1.9,1.95,,
F2,30/4/2022,Guingamp,Caen,2,1,Guingamp,Caen,0,-1,2.25,3.1,2.9,-0.25,Guingamp,-0.5,1.85,2,,
F2,30/4/2022,Nancy,Nimes,1,3,Nimes,Nimes,1,1.37,2.75,3.25,2.37,-0.5,Nimes,0.95,1.9,1.95,,
F2,30/4/2022,Niort,Dijon,1,3,Dijon,Dijon,1,1.75,2.4,3.1,2.75,0,Dijon,1.05,1.75,2.05,,
F2,30/4/2022,Paris FC,Valenciennes,1,1,Draw,Paris FC,0,-1,1.65,3.3,4.75,-0.5,Valenciennes,0,1.95,1.9,,
F2,30/4/2022,Quevilly Rouen,Pau FC,1,2,Pau FC,Quevilly Rouen,0,-1,2,3,3.5,-0.25,Pau FC,-1,1.9,1.95,,
F2,30/4/2022,Sochaux,Bastia,2,1,Sochaux,Sochaux,1,0.7,1.7,3.4,4.33,-0.75,Sochaux,0.465,1.93,1.93,,
N1,30/4/2022,Ajax,Zwolle,3,0,Ajax,Ajax,1,0.11,1.11,10,19,-2,Ajax,0.83,1.83,2.07,,
N1,30/4/2022,Heracles,Twente,1,1,Draw,Twente,0,-1,3.4,3.3,2.2,0.25,Heracles,0,2.04,1.86,,
N1,30/4/2022,Sparta Rotterdam,AZ Alkmaar,1,1,Draw,AZ Alkmaar,0,-1,5,3.6,1.75,0.75,Sparta Rotterdam,0,1.98,1.92,,
P1,30/4/2022,Arouca,Portimonense,1,0,Arouca,Arouca,1,0.95,1.95,3.3,3.8,-0.5,Arouca,0.9,1.9,2,,
P1,30/4/2022,Maritimo,Benfica,0,1,Benfica,Benfica,1,0.53,6,4.2,1.53,1,Draw,0,2,1.9,,
P1,30/4/2022,Porto,Vizela,4,2,Porto,Porto,1,0.12,1.12,8,19,-2,Draw,0,1.87,2.03,,
P1,30/4/2022,Belenenses,Sp Braga,0,1,Sp Braga,Sp Braga,1,0.7,5,3.75,1.7,0.75,Sp Braga,0.55,1.7,2.1,,
T1,30/4/2022,Kasimpasa,Buyuksehyr,2,3,Buyuksehyr,Kasimpasa,0,-1,2.7,3.2,2.5,0,Buyuksehyr,-1,2.1,1.7,,
T1,30/4/2022,Konyaspor,Karagumruk,1,2,Karagumruk,Konyaspor,0,-1,1.66,3.6,4.5,-0.75,Karagumruk,-1,1.75,2.05,,
T1,30/4/2022,Hatayspor,Altay,0,1,Altay,Hatayspor,0,-1,1.75,3.5,4.2,-0.75,Altay,-1,1.77,2.1,,
T1,30/4/2022,Trabzonspor,Antalyaspor,2,2,Draw,Antalyaspor,0,-1,1.75,3.5,4.33,-0.75,Antalyaspor,0,1.93,1.93,,
G1,30/4/2022,OFI Crete,Panetolikos,0,1,Panetolikos,OFI Crete,0,-1,2.15,3.3,3.5,-0.5,Panetolikos,-1,2,1.85,,
G1,30/4/2022,Volos NFC,Atromitos,1,1,Draw,Volos NFC,0,-1,2.37,3.25,3.1,-0.5,Atromitos,0,1.73,2.08,,
E0,1/5/2022,Everton,Chelsea,1,0,Everton,Chelsea,0,-1,5,3.6,1.75,0.75,Everton,-1,1.94,1.96,,
E0,1/5/2022,Tottenham,Leicester,3,1,Tottenham,Tottenham,1,0.44,1.44,4.75,7,-1.5,Tottenham,1.02,2.02,1.88,,
E0,1/5/2022,West Ham,Arsenal,1,2,Arsenal,Arsenal,1,0.8,4.33,3.8,1.8,0.75,Arsenal,0.525,1.85,2.05,,
SC0,1/5/2022,Celtic,Rangers,1,1,Draw,Celtic,0,-1,1.85,3.6,4.2,-0.5,Rangers,0,1.9,1.95,,
SP1,1/5/2022,Elche,Osasuna,1,1,Draw,Elche,0,-1,2.8,3.2,2.7,0,Draw,0,1.88,2.02,,
SP1,1/5/2022,Granada,Celta,1,1,Draw,Celta,0,-1,2.8,3.2,2.62,0.25,Granada,0,1.7,2.1,,
SP1,1/5/2022,Vallecano,Sociedad,1,1,Draw,Draw,1,2.1,3.3,3.1,2.37,0.5,Vallecano,0,1.75,2.05,,
SP1,1/5/2022,Barcelona,Mallorca,2,1,Barcelona,Barcelona,1,0.3,1.3,5.5,9,-1.75,Mallorca,-0.5,1.84,2.06,,
SP2,1/5/2022,Amorebieta,Fuenlabrada,2,1,Amorebieta,Amorebieta,1,0.83,1.83,3.5,4.5,-0.75,Amorebieta,0.4,1.8,2.05,,
SP2,1/5/2022,Alcorcon,Girona,0,1,Girona,Girona,1,1.05,3.6,3.5,2.05,0.5,Girona,0.88,1.98,1.88,,
SP2,1/5/2022,Sp Gijon,Ibiza,0,1,Ibiza,Sp Gijon,0,-1,2.2,3.2,3.5,-0.5,Ibiza,-1,1.8,2.05,,
SP2,1/5/2022,Lugo,Tenerife,0,2,Tenerife,Tenerife,1,1.3,3.3,3.2,2.3,0.25,Tenerife,0.88,1.98,1.88,,
SP2,1/5/2022,Ponferradina,Cartagena,4,2,Ponferradina,Cartagena,0,-1,2.1,3.4,3.5,-0.25,Ponferradina,-1,1.77,2.1,,
I1,1/5/2022,Juventus,Venezia,2,1,Juventus,Juventus,1,0.2,1.2,6.5,15,-1.75,Venezia,-0.5,2.07,1.83,,
I1,1/5/2022,Empoli,Torino,1,3,Torino,Torino,1,1.55,2.7,3.4,2.55,0.25,Torino,1.1,1.7,2.1,,
I1,1/5/2022,Milan,Fiorentina,1,0,Milan,Milan,1,0.61,1.61,4,5.5,-1,Draw,0,1.9,2,,
I1,1/5/2022,Udinese,Inter,1,2,Inter,Inter,1,0.55,6,4.2,1.55,1.25,Udinese,-0.5,1.83,2.07,,
I1,1/5/2022,Roma,Bologna,0,0,Draw,Roma,0,-1,1.5,4.5,6,-1,Bologna,0,1.86,2.04,,
F1,1/5/2022,Troyes,Lille,3,0,Troyes,Lille,0,-1,3.6,3.25,2.15,0.25,Troyes,-1,1.98,1.92,,
F1,1/5/2022,Brest,Clermont,2,0,Brest,Brest,1,1.3,2.3,3.4,3.1,0,Brest,0.99,1.99,1.91,,
F1,1/5/2022,Lorient,Reims,1,2,Reims,Reims,1,2.4,2.25,3.2,3.4,-0.25,Reims,1,1.9,2,,
F1,1/5/2022,Monaco,Angers,2,0,Monaco,Monaco,1,0.4,1.4,4.75,8,-1.5,Monaco,0.95,1.95,1.95,,
F1,1/5/2022,Montpellier,Metz,2,2,Draw,Montpellier,0,-1,1.72,3.6,5,-0.5,Metz,0,1.85,2.05,,
F1,1/5/2022,Bordeaux,Nice,0,1,Nice,Nice,1,0.95,3.75,3.6,1.95,0.25,Nice,0.475,1.95,1.95,,
F1,1/5/2022,Marseille,Lyon,0,3,Lyon,Marseille,0,-1,2.25,3.5,3,-0.25,Lyon,-1,2.07,1.83,,
N1,1/5/2022,Heerenveen,Cambuur,3,3,Draw,Heerenveen,0,-1,1.75,4,4.2,-0.5,Cambuur,0,1.98,1.92,,
N1,1/5/2022,Go Ahead Eagles,Vitesse,1,2,Vitesse,Go Ahead Eagles,0,-1,2.87,3.5,2.37,0,Vitesse,-1,2.09,1.81,,
N1,1/5/2022,PSV Eindhoven,Willem II,4,2,PSV Eindhoven,PSV Eindhoven,1,0.14,1.14,8,17,-2.25,Willem II,-0.5,1.87,2.03,,
N1,1/5/2022,For Sittard,Feyenoord,1,3,Feyenoord,Feyenoord,1,0.4,7.5,4.5,1.4,1.75,Feyenoord,0.49,1.83,1.98,,
N1,1/5/2022,Waalwijk,Groningen,3,1,Waalwijk,Groningen,0,-1,2.75,3.4,2.55,0,Waalwijk,-1,2.06,1.84,,
P1,1/5/2022,Guimaraes,Santa Clara,1,1,Draw,Guimaraes,0,-1,1.9,3.5,4,-0.75,Santa Clara,0,2,1.9,,
P1,1/5/2022,Moreirense,Boavista,1,2,Boavista,Draw,0,-1,2.2,3.3,3.3,-0.25,Boavista,-1,2.08,1.82,,
P1,1/5/2022,Sp Lisbon,Gil Vicente,4,1,Sp Lisbon,Sp Lisbon,1,0.33,1.33,5.5,8.5,-1.5,Sp Lisbon,1.02,2.02,1.77,,
T1,1/5/2022,Alanyaspor,Yeni Malatyaspor,2,1,Alanyaspor,Alanyaspor,1,0.25,1.25,5.25,11,-2.25,Yeni Malatyaspor,-1,1.73,2.15,,
T1,1/5/2022,Kayserispor,Besiktas,2,3,Besiktas,Besiktas,1,0.85,3.5,3.75,1.85,0.5,Besiktas,1.02,1.77,2.02,,
T1,1/5/2022,Galatasaray,Sivasspor,2,3,Sivasspor,Galatasaray,0,-1,1.85,3.25,4,-0.5,Sivasspor,-1,1.85,2,,
T1,1/5/2022,Goztep,Rizespor,1,7,Rizespor,Rizespor,1,2.4,2,3.6,3.4,-0.25,Rizespor,0.98,1.88,1.98,,
G1,1/5/2022,Olympiakos,Giannina,3,2,Olympiakos,Olympiakos,1,0.33,1.33,5,10,-1.5,Giannina,-1,1.68,2.15,,
G1,1/5/2022,Panathinaikos,Aris,1,0,Panathinaikos,Draw,0,-1,2.05,2.9,4.33,-0.5,Panathinaikos,-1,2.1,1.77,,
