Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
E0,11/4/2021,West Ham,Leicester,3,2,West Ham,West Ham,1,2,3,3.3,2.37,0.25,0.25,West Ham,0.84,1.84,2.09,0.391067666,0.25
E0,11/4/2021,Tottenham,Man United,1,3,Man United,Man United,1,1.45,2.87,3.4,2.45,0.25,0,Man United,1.1,1.83,2.1,0.628445878,-0.25
E0,11/4/2021,Sheffield United,Arsenal,0,3,Arsenal,Arsenal,1,0.57,6.5,3.75,1.57,0.75,1,Arsenal,0.85,2.08,1.85,0.74556782,-0.75
SC0,11/4/2021,Rangers,Hibernian,2,1,Rangers,Rangers,1,0.33,1.33,5,9,-1,-1.5,Draw,0,1.88,1.98,0.656187951,-1
D1,11/4/2021,Schalke 04,Augsburg,1,0,Schalke 04,Augsburg,0,-1,3.2,3.4,2.25,0,0.25,Schalke 04,-1,2.05,1.88,0.800413244,0
D1,11/4/2021,FC Koln,Mainz,2,3,Mainz,Mainz,1,1.4,3,3.3,2.4,0,0.25,Mainz,0.83,2.1,1.83,0.380589331,0
D2,11/4/2021,Hannover,Heidenheim,1,3,Heidenheim,Heidenheim,1,1.87,2.37,3.3,2.87,-0.25,-0.25,Heidenheim,0.85,2,1.85,0.438662778,0.25
D2,11/4/2021,Osnabruck,Braunschweig,0,4,Braunschweig,Draw,0,-1,2.37,3.3,2.9,-0.25,0,Braunschweig,0,1.98,1.88,0.33557118,0.25
D2,11/4/2021,Wurzburger Kickers,Nurnberg,1,1,Draw,Nurnberg,0,-1,3.8,3.4,1.95,0.5,0.5,Wurzburger Kickers,-1,1.9,1.95,0.472693525,-0.5
SP1,11/4/2021,Villarreal,Osasuna,1,2,Osasuna,Draw,0,-1,1.61,3.6,6,-0.75,-0.75,Osasuna,0,2.07,1.86,0.160265575,0.75
SP1,11/4/2021,Valencia,Sociedad,2,2,Draw,Sociedad,0,-1,3.5,3.3,2.1,0.25,0.25,Valencia,-0.5,1.77,2.17,0.52160838,-0.25
SP1,11/4/2021,Valladolid,Granada,1,2,Granada,Valladolid,0,-1,2.05,3.4,3.6,-0.25,-0.25,Granada,-1,1.89,2.04,0.421528217,-0.25
SP1,11/4/2021,Betis,Ath Madrid,1,1,Draw,Ath Madrid,0,-1,3.25,3.2,2.3,0.25,0.25,Betis,-0.5,1.96,1.97,0.394420419,-0.25
SP2,11/4/2021,Malaga,Albacete,2,0,Malaga,Malaga,1,0.95,1.95,3.2,4.2,-0.25,-0.5,Malaga,0.93,1.93,1.93,0.433481631,-0.25
SP2,11/4/2021,Zaragoza,Almeria,2,1,Zaragoza,Almeria,0,-1,3.2,2.75,2.6,0.25,0,Zaragoza,-1,1.83,2.02,0.410476679,-0.25
SP2,11/4/2021,Mallorca,Lugo,2,0,Mallorca,Mallorca,1,0.53,1.53,3.75,7,-0.75,-1,Mallorca,0.88,1.88,1.98,0.595156122,-0.75
SP2,11/4/2021,Mirandes,Logrones,0,1,Logrones,Mirandes,0,-1,2,3.1,4,-0.25,-0.25,Logrones,-1,1.95,1.9,0.442657696,-0.25
SP2,11/4/2021,Sabadell,Cartagena,1,1,Draw,Sabadell,0,-1,2.5,2.9,3.1,-0.25,-0.25,Cartagena,-0.5,2.02,1.83,0.380802632,-0.25
SP2,11/4/2021,Espanol,Leganes,2,1,Espanol,Espanol,1,0.8,1.8,3.2,5,-0.75,-0.5,Espanol,0.465,1.93,1.93,0.672084116,-0.75
I1,11/4/2021,Inter,Cagliari,1,0,Inter,Inter,1,0.25,1.25,6,12,-1.5,-1.5,Cagliari,-1,1.9,2.03,0.878727465,-1.5
I1,11/4/2021,Juventus,Genoa,3,1,Juventus,Juventus,1,0.25,1.25,6,11,-1.75,-1.5,Juventus,0.485,1.97,1.96,0.533253936,-1.75
I1,11/4/2021,Sampdoria,Napoli,0,2,Napoli,Napoli,1,0.72,4.75,3.75,1.72,1,0.75,Napoli,1.05,1.75,2.05,0.59426223,-1
I1,11/4/2021,Verona,Lazio,0,1,Lazio,Lazio,1,1.05,3.6,3.5,2.05,0.25,0.25,Lazio,0.43,2.07,1.86,0.480752602,-0.25
I1,11/4/2021,Roma,Bologna,1,0,Roma,Bologna,0,-1,1.72,4,4.33,-0.5,-0.75,Roma,-1,1.96,1.97,0.419601201,0.5
I1,11/4/2021,Fiorentina,Atalanta,2,3,Atalanta,Atalanta,1,0.57,5,4.5,1.57,1,1,Draw,0,2.13,1.81,0.774403539,-1
I2,11/4/2021,Reggina,Vicenza,3,0,Reggina,Reggina,1,1.25,2.25,3,3.5,-0.25,-0.25,Reggina,0.95,1.95,1.9,0.454100662,-0.25
I2,11/4/2021,Venezia,Cosenza,3,0,Venezia,Venezia,1,0.85,1.85,3.4,4.33,-0.75,-0.5,Venezia,0.9,1.9,1.95,0.487004806,-0.75
F1,11/4/2021,Rennes,Nantes,1,0,Rennes,Rennes,1,0.8,1.8,3.6,4.5,-0.5,-0.5,Rennes,0.97,1.97,1.96,0.382564782,-0.5
F1,11/4/2021,Brest,Nimes,1,1,Draw,Brest,0,-1,2.05,3.5,3.6,-0.5,-0.5,Nimes,-1,1.95,1.98,0.396200067,-0.5
F1,11/4/2021,Lens,Lorient,4,1,Lens,Lens,1,1,2,3.5,3.8,-0.25,-0.5,Lens,1.03,2.03,1.9,0.418389194,-0.25
F1,11/4/2021,Nice,Reims,0,0,Draw,Nice,0,-1,2.2,3.2,3.5,-0.25,-0.25,Reims,-0.5,1.85,2.08,0.386487454,-0.25
F1,11/4/2021,St Etienne,Bordeaux,4,1,St Etienne,St Etienne,1,1.3,2.3,3,3.5,-0.25,-0.25,St Etienne,0.85,1.85,2.08,0.483303691,-0.25
F1,11/4/2021,Monaco,Dijon,3,0,Monaco,Monaco,1,0.18,1.18,7,15,-2,-2,Monaco,0.96,1.96,1.97,0.956493945,-2
F1,11/4/2021,Lyon,Angers,3,0,Lyon,Lyon,1,0.36,1.36,5,8.5,-1.5,-1.25,Lyon,0.97,1.97,1.96,0.537241446,-1.5
F2,11/4/2021,Amiens,Rodez,1,0,Amiens,Rodez,0,-1,2.45,2.87,3.2,0,-0.25,Amiens,-1,1.73,2.15,0.446613252,0
B1,11/4/2021,Genk,St Truiden,4,0,Genk,Genk,1,0.55,1.55,4.2,5.5,-1,-1,Genk,0.9,1.9,1.95,0.418525282,-1
B1,11/4/2021,Waasland-Beveren,Kortrijk,3,4,Kortrijk,Waasland-Beveren,0,-1,3.4,3.8,2,0.5,0.5,Kortrijk,-1,1.75,2.05,0.395690636,0.5
B1,11/4/2021,Anderlecht,Club Brugge,2,1,Anderlecht,Club Brugge,0,-1,3.5,3.25,2.15,0.25,0.25,Anderlecht,-1,1.85,2,0.470663206,-0.25
B1,11/4/2021,Beerschot VA,Oostende,1,2,Oostende,Oostende,1,1.2,3.1,3.5,2.2,0.5,0.25,Oostende,1,1.85,2,0.436033387,-0.5
N1,11/4/2021,Utrecht,Feyenoord,1,2,Feyenoord,Feyenoord,1,2.1,2.25,3.4,3.1,-0.25,-0.25,Feyenoord,1.03,1.87,2.03,0.469234299,0.25
N1,11/4/2021,Groningen,Heerenveen,0,2,Heerenveen,Groningen,0,-1,2.25,3.3,3.2,-0.25,-0.25,Heerenveen,-1,2,1.9,0.376612193,-0.25
N1,11/4/2021,VVV Venlo,PSV Eindhoven,0,2,PSV Eindhoven,PSV Eindhoven,1,0.22,10,6.5,1.22,2,1.75,Draw,0,1.88,2.02,0.931017463,-2
N1,11/4/2021,Waalwijk,Ajax,0,1,Ajax,Ajax,1,0.14,15,8,1.14,2.25,2.25,Waalwijk,-1,2.01,1.89,0.962323506,-2.25
P1,11/4/2021,Gil Vicente,Moreirense,1,2,Moreirense,Gil Vicente,0,-1,2.15,3.2,3.5,-0.25,-0.25,Moreirense,-1,1.83,2.07,0.473447583,-0.25
P1,11/4/2021,Santa Clara,Nacional,5,1,Santa Clara,Santa Clara,1,0.8,1.8,3.5,4.5,-0.75,-0.5,Santa Clara,0.96,1.96,1.94,0.732817011,-0.75
P1,11/4/2021,Sp Braga,Belenenses,1,1,Draw,Sp Braga,0,-1,1.44,4.33,7,-1.25,-1.25,Belenenses,-1,1.93,1.97,0.688029928,-1.25
P1,11/4/2021,Sp Lisbon,Famalicao,1,1,Draw,Sp Lisbon,0,-1,1.44,4.33,7,-1,-1,Famalicao,-1,2.05,1.75,0.532059121,-1
T1,11/4/2021,Sivasspor,Konyaspor,3,1,Sivasspor,Sivasspor,1,1,2,3.3,3.75,-0.25,-0.5,Sivasspor,0.8,1.8,2.05,0.433933391,-0.25
T1,11/4/2021,Ankaragucu,Genclerbirligi,2,1,Ankaragucu,Ankaragucu,1,1,2,3.3,3.8,-0.25,-0.25,Ankaragucu,0.425,1.85,2,0.490602137,-0.25
T1,11/4/2021,Kayserispor,Antalyaspor,0,1,Antalyaspor,Antalyaspor,1,2,2.45,3,3,0,-0.25,Antalyaspor,1.02,1.83,2.02,0.35334116,0
T1,11/4/2021,Erzurum BB,Besiktas,2,4,Besiktas,Besiktas,1,0.66,5,3.75,1.66,0.5,0.75,Besiktas,1.05,1.8,2.05,0.813613421,-0.5
G1,11/4/2021,Aris,AEK,1,3,AEK,Aris,0,-1,2.1,3.2,3.6,-0.25,-0.25,AEK,-1,2.02,1.83,0.660680839,-0.25
G1,11/4/2021,Asteras Tripolis,PAOK,1,1,Draw,PAOK,0,-1,4.75,3.6,1.72,0.75,0.75,Asteras Tripolis,-0.5,1.93,1.93,0.552446141,-0.75
G1,11/4/2021,Olympiakos,Panathinaikos,3,1,Olympiakos,Olympiakos,1,0.5,1.5,4.2,6,-1,-1,Olympiakos,0.95,1.95,1.9,0.468143077,-1
E0,12/4/2021,West Brom,Southampton,3,0,West Brom,Southampton,0,-1,3.6,3.3,2.1,0.25,0.25,West Brom,-1,2.05,1.75,0.444366999,-0.25
E0,12/4/2021,Brighton,Everton,0,0,Draw,Brighton,0,-1,2.25,3.3,3.3,-0.25,-0.25,Everton,-0.5,1.85,2.08,0.428581542,-0.25
D1,12/4/2021,Hoffenheim,Leverkusen,0,0,Draw,Hoffenheim,0,-1,2.87,3.6,2.3,0.25,0.25,Hoffenheim,0.405,1.81,2.13,0.4901378,0.25
SP1,12/4/2021,Celta,Sevilla,3,4,Sevilla,Sevilla,1,1.15,3.5,3.3,2.15,0.25,0.25,Sevilla,0.43,2.07,1.86,0.626374581,-0.25
SP2,12/4/2021,Alcorcon,Castellon,2,1,Alcorcon,Castellon,0,-1,2,2.9,4.5,-0.5,-0.25,Alcorcon,-1,2,1.85,0.431083981,0.5
I1,12/4/2021,Benevento,Sassuolo,0,1,Sassuolo,Sassuolo,1,1.05,3.5,3.6,2.05,0.25,0.25,Sassuolo,0.505,1.92,2.01,0.506157421,-0.25
I2,12/4/2021,Chievo,Pisa,2,0,Chievo,Pisa,0,-1,1.9,3.2,4.33,-0.5,-0.5,Chievo,-1,1.95,1.9,0.392069627,0.5
F2,12/4/2021,Guingamp,Toulouse,1,1,Draw,Toulouse,0,-1,3.8,3.1,2.05,0.25,0.25,Guingamp,-0.5,1.93,1.93,0.667489215,-0.25
B1,12/4/2021,Mouscron,Antwerp,2,3,Antwerp,Antwerp,1,0.95,3.5,3.75,1.95,0.75,0.5,Antwerp,0.51,1.83,2.02,0.52236005,-0.75
T1,12/4/2021,Kasimpasa,Yeni Malatyaspor,0,0,Draw,Yeni Malatyaspor,0,-1,2.2,3.4,3.2,-0.25,-0.25,Yeni Malatyaspor,0.49,1.88,1.98,0.396661383,0.25
T1,12/4/2021,Alanyaspor,Denizlispor,3,2,Alanyaspor,Alanyaspor,1,0.45,1.45,4.5,6.5,-1.25,-1,Denizlispor,-0.5,1.98,1.88,0.479772125,-1.25
T1,12/4/2021,Fenerbahce,Gaziantep,3,1,Fenerbahce,Fenerbahce,1,0.44,1.44,4.5,6.5,-1.25,-1.25,Fenerbahce,0.45,1.9,1.95,0.344602833,-1.25
G1,12/4/2021,Giannina,Lamia,1,2,Lamia,Draw,0,-1,1,1,1,-0.25,-0.25,Lamia,0,2.1,1.77,0.242849034,0.25
E1,13/4/2021,Huddersfield,Bournemouth,1,2,Bournemouth,Bournemouth,1,0.75,4.75,3.8,1.75,0.75,0.75,Bournemouth,0.525,1.85,2.05,0.811765115,-0.75
E1,13/4/2021,Sheffield Weds,Swansea,0,2,Swansea,Swansea,1,1.55,2.87,3.2,2.55,0,0,Swansea,0.91,1.99,1.91,0.38597592,0
E1,13/4/2021,Rotherham,QPR,3,1,Rotherham,QPR,0,-1,2.55,3.4,2.7,0,0,Rotherham,-1,1.88,2.02,0.693235532,0
E2,13/4/2021,Crewe,Portsmouth,0,0,Draw,Portsmouth,0,-1,3.1,3.4,2.25,0.25,0.25,Crewe,-0.5,1.93,1.93,0.438103524,-0.25
E2,13/4/2021,Wigan,Sunderland,2,1,Wigan,Sunderland,0,-1,5.25,3.5,1.75,0.5,0.75,Wigan,-1,2.02,1.83,0.564554921,-0.5
E2,13/4/2021,AFC Wimbledon,Ipswich,3,0,AFC Wimbledon,Draw,0,-1,2.9,3.1,2.6,0,0,AFC Wimbledon,0,2.1,1.77,0.268977769,0
E2,13/4/2021,Blackpool,Accrington,0,0,Draw,Blackpool,0,-1,1.66,3.75,5.5,-0.75,-0.75,Accrington,-0.5,1.98,1.88,0.78102921,-0.75
E2,13/4/2021,Doncaster,Burton,0,3,Burton,Burton,1,1.8,2.62,3.2,2.8,-0.25,0,Burton,0.8,2.05,1.8,0.631160178,0.25
E2,13/4/2021,Lincoln,Milton Keynes Dons,4,0,Lincoln,Lincoln,1,1.4,2.4,3.5,2.9,-0.25,-0.25,Lincoln,1.02,2.02,1.83,0.435944767,-0.25
E2,13/4/2021,Oxford,Shrewsbury,4,1,Oxford,Shrewsbury,0,-1,1.95,3.5,4,-0.5,-0.5,Oxford,-1,1.9,1.95,0.366284751,0.5
E2,13/4/2021,Rochdale,Swindon,2,1,Rochdale,Swindon,0,-1,2.37,3.4,3,-0.25,-0.25,Rochdale,-0.5,1.98,1.88,0.408569572,0.25
E3,13/4/2021,Morecambe,Scunthorpe,4,1,Morecambe,Morecambe,1,0.75,1.75,3.5,5,-0.75,-0.75,Morecambe,0.85,1.85,2,0.468438353,-0.75
E3,13/4/2021,Barrow,Exeter,2,1,Barrow,Exeter,0,-1,3,3.25,2.4,0.25,0.25,Barrow,-1,1.83,2.02,0.366517902,-0.25
E3,13/4/2021,Bradford,Crawley Town,0,2,Crawley Town,Bradford,0,-1,2.05,3.3,3.75,-0.5,-0.25,Crawley Town,-1,2.02,1.83,0.598880519,-0.5
E3,13/4/2021,Harrogate,Leyton Orient,2,2,Draw,Draw,1,2.25,2.2,3.25,3.4,-0.25,-0.25,Leyton Orient,0,1.98,1.88,0.405723479,0.25
E3,13/4/2021,Newport County,Carlisle,0,0,Draw,Carlisle,0,-1,2.8,3.1,2.7,0,0,Draw,0,1.9,1.95,0.4400114,0
E3,13/4/2021,Salford,Bolton,0,1,Bolton,Bolton,1,1.7,2.75,3.2,2.7,0,0,Bolton,1.05,1.8,2.05,0.395413569,0
E3,13/4/2021,Walsall,Tranmere,1,0,Walsall,Draw,0,-1,3.2,3.1,2.37,0.25,0.25,Walsall,0,1.8,2.05,0.33132125,-0.25
EC,13/4/2021,Dag and Red,Eastleigh,2,0,Dag and Red,Draw,0,-1,2.2,3.5,3.1,-0.25,-0.25,Dag and Red,0,2.05,1.75,0.311256253,0.25
EC,13/4/2021,Halifax,Wrexham,0,4,Wrexham,Halifax,0,-1,2.3,3.5,3.1,-0.25,-0.25,Wrexham,-1,1.9,1.9,0.432826,-0.25
EC,13/4/2021,Solihull,Notts County,2,1,Solihull,Draw,0,-1,2.8,3.5,2.4,0.25,0,Solihull,0,1.83,1.98,0.305395831,-0.25
EC,13/4/2021,Stockport,King?™s Lynn,4,0,Stockport,Stockport,1,0.28,1.28,5,11,-1.5,-1.5,Stockport,0.85,1.85,1.95,0.776633802,-1.5
EC,13/4/2021,Sutton,Torquay,0,1,Torquay,Draw,0,-1,2.15,3.4,3.3,-0.25,-0.25,Torquay,0,1.8,2,0.228954512,0.25
EC,13/4/2021,Chesterfield,Boreham Wood,0,0,Draw,Chesterfield,0,-1,2.1,3.3,3.5,-0.25,-0.25,Boreham Wood,-0.5,1.83,1.98,0.485024104,-0.25
EC,13/4/2021,Weymouth,Aldershot,0,3,Aldershot,Aldershot,1,0.85,4.2,3.6,1.85,0.5,0.5,Aldershot,0.93,1.88,1.93,0.417415347,-0.5
EC,13/4/2021,Woking,Bromley,3,4,Bromley,Bromley,1,1.25,3.1,3.4,2.25,0.25,0.25,Bromley,0.465,1.88,1.93,0.456632308,-0.25
SC1,13/4/2021,Dunfermline,Dundee,0,0,Draw,Dundee,0,-1,3.1,3.6,2.05,0.25,0.25,Dunfermline,-0.5,2.02,1.83,0.609172225,-0.25
SC1,13/4/2021,Queen of Sth,Raith Rvs,0,1,Raith Rvs,Raith Rvs,1,1.25,2.75,3.4,2.25,0,0,Raith Rvs,0.85,2,1.85,0.42140623,0
SC2,13/4/2021,Airdrie Utd,Forfar,3,1,Airdrie Utd,Airdrie Utd,1,0.45,1.45,3.6,7,-1,-1,Airdrie Utd,0.83,1.83,2.02,0.661057951,-1
SC2,13/4/2021,Partick,Clyde,2,0,Partick,Partick,1,0.45,1.45,3.6,7,-1,-1,Partick,0.85,1.85,2,0.501411923,-1
SC3,13/4/2021,Albion Rvs,Cowdenbeath,0,0,Draw,Albion Rvs,0,-1,2.6,3.25,2.37,0,0,Draw,0,1.9,1.95,0.435501681,0
SC3,13/4/2021,Edinburgh City,Brechin,2,1,Edinburgh City,Edinburgh City,1,0.25,1.25,5,9,-1.5,-1.5,Brechin,-1,1.9,1.95,0.8376444,-1.5
SC3,13/4/2021,Queens Park,Annan Athletic,1,0,Queens Park,Queens Park,1,0.22,1.22,5,12,-1.5,-1.5,Annan Athletic,-1,1.88,1.98,0.872251892,-1.5
SC3,13/4/2021,Stenhousemuir,Elgin,2,0,Stenhousemuir,Elgin,0,-1,2.62,3.4,2.25,0,0,Stenhousemuir,-1,2.08,1.73,0.535423896,0
SC3,13/4/2021,Stirling,Stranraer,0,1,Stranraer,Stirling,0,-1,2.15,3.4,2.87,-0.25,-0.25,Stranraer,-1,1.93,1.93,0.396191935,-0.25
I2,13/4/2021,Cremonese,Empoli,2,2,Draw,Empoli,0,-1,3.6,3,2.25,0.25,0.25,Cremonese,-0.5,1.8,2.05,0.482000315,-0.25
D2,14/4/2021,Osnabruck,Regensburg,0,1,Regensburg,Regensburg,1,1.45,2.87,3.3,2.45,0.25,0,Regensburg,0.55,1.77,2.1,0.520529928,-0.25
SP2,14/4/2021,Vallecano,Mirandes,0,1,Mirandes,Vallecano,0,-1,1.7,3.4,5.5,-0.75,-0.75,Mirandes,-1,1.93,1.93,0.611984208,-0.75
F2,14/4/2021,Clermont,Amiens,3,0,Clermont,Clermont,1,0,1,1,1,-1,-1,Clermont,1.05,2.05,1.8,0.409085128,-1
E1,15/4/2021,Rotherham,Coventry,0,1,Coventry,Rotherham,0,-1,2.5,3.3,2.87,0,0,Coventry,-1,1.81,2.09,0.44880251,0
SC2,15/4/2021,Clyde,Dumbarton,0,1,Dumbarton,Clyde,0,-1,1.9,3.4,3.4,0,-0.5,Dumbarton,-1,1.73,2.08,0.410912935,0
SC2,15/4/2021,Partick,Montrose,5,0,Partick,Partick,1,0.83,1.83,3.4,3.6,-0.75,-0.5,Partick,1,2,1.85,0.497112961,-0.75
SC3,15/4/2021,Stranraer,Stenhousemuir,4,0,Stranraer,Stranraer,1,0.9,1.9,3.8,3,-0.5,-0.5,Stranraer,1.02,2.02,1.83,0.38831001,-0.5
E0,16/4/2021,Everton,Tottenham,2,2,Draw,Tottenham,0,-1,3.4,3.5,2.1,0.25,0.25,Everton,-0.5,2.04,1.89,0.487163821,-0.25
E1,16/4/2021,Blackburn,Derby,2,1,Blackburn,Draw,0,-1,2.05,3.4,3.6,-0.25,-0.25,Blackburn,0,1.82,2.08,0.347589361,0.25
E1,16/4/2021,Reading,Cardiff,1,1,Draw,Reading,0,-1,2.1,3.4,3.6,-0.5,-0.25,Cardiff,-1,2,1.9,0.401854863,-0.5
E2,16/4/2021,Peterboro,Northampton,3,1,Peterboro,Peterboro,1,0.44,1.44,4.2,8,-1,-1.25,Peterboro,0.83,1.83,2.02,0.707101947,-1
E3,16/4/2021,Crawley Town,Cheltenham,1,0,Crawley Town,Cheltenham,0,-1,4.5,3.5,1.83,0.75,0.5,Crawley Town,-1,1.83,2.02,0.566006413,-0.75
D1,16/4/2021,RB Leipzig,Hoffenheim,0,0,Draw,RB Leipzig,0,-1,1.36,5.25,7.5,-1.5,-1.25,Hoffenheim,-1,2.05,1.75,0.795383393,-1.5
D2,16/4/2021,Braunschweig,Paderborn,0,0,Draw,Paderborn,0,-1,3.25,3.4,2.15,0.25,0.25,Braunschweig,-0.5,2,1.85,0.484212598,-0.25
D2,16/4/2021,Darmstadt,Greuther Furth,2,2,Draw,Greuther Furth,0,-1,3.2,3.6,2.15,0.25,0.25,Darmstadt,-0.5,2.02,1.83,0.556173205,-0.25
SP2,16/4/2021,Fuenlabrada,Sabadell,2,2,Draw,Sabadell,0,-1,1.85,3.4,4.33,-0.5,-0.5,Sabadell,0.88,1.98,1.88,0.338632824,0.5
SP2,16/4/2021,Girona,Zaragoza,3,0,Girona,Zaragoza,0,-1,2.15,3,3.8,-0.25,-0.25,Girona,-1,2.02,1.83,0.345654794,0.25
I2,16/4/2021,Spal,Ascoli,1,2,Ascoli,Spal,0,-1,2.2,3,3.6,-0.25,-0.25,Ascoli,-1,1.83,2.02,0.357370971,-0.25
F1,16/4/2021,Lille,Montpellier,1,1,Draw,Lille,0,-1,1.61,3.9,5.5,-1,-0.75,Montpellier,-1,2.08,1.85,0.735875602,-1
P1,16/4/2021,Boavista,Pacos Ferreira,2,0,Boavista,Boavista,1,1.45,2.45,3.1,3,-0.25,0,Boavista,1.03,2.03,1.87,0.408891727,-0.25
P1,16/4/2021,Farense,Sp Lisbon,0,1,Sp Lisbon,Sp Lisbon,1,0.6,5.5,3.8,1.6,0.75,0.75,Sp Lisbon,0.475,1.95,1.95,0.660825786,-0.75
T1,16/4/2021,Genclerbirligi,Sivasspor,2,3,Sivasspor,Sivasspor,1,0.9,3.8,3.6,1.9,0.5,0.5,Sivasspor,1,1.85,2,0.644815893,-0.5
T1,16/4/2021,Konyaspor,Kayserispor,0,0,Draw,Konyaspor,0,-1,2.15,3.25,3.4,-0.25,-0.25,Kayserispor,-0.5,1.95,1.9,0.469954029,-0.25
T1,16/4/2021,Antalyaspor,Rizespor,2,3,Rizespor,Draw,0,-1,2.5,3.1,2.9,0,0,Rizespor,0,1.95,1.9,0.261699476,0
T1,16/4/2021,Besiktas,Ankaragucu,2,2,Draw,Besiktas,0,-1,1.36,4.75,8.5,-1.25,-1.25,Ankaragucu,-1,1.85,2,0.627984999,-1.25
E0,17/4/2021,Newcastle,West Ham,3,2,Newcastle,West Ham,0,-1,3.5,3.5,2.05,0.25,0.5,Newcastle,-1,2.01,1.92,0.733209406,-0.25
E0,17/4/2021,Wolves,Sheffield United,1,0,Wolves,Wolves,1,0.66,1.66,3.5,5.75,-0.75,-0.75,Wolves,0.5,2,1.8,0.639390745,-0.75
E1,17/4/2021,Brentford,Millwall,0,0,Draw,Brentford,0,-1,1.6,3.8,6,-1,-1,Millwall,-1,2.03,1.87,0.523171291,-1
E1,17/4/2021,Luton,Watford,1,0,Luton,Watford,0,-1,4.8,3.6,1.75,0.75,0.75,Luton,-1,1.92,1.98,0.703867497,-0.75
E1,17/4/2021,Middlesbrough,QPR,1,2,QPR,QPR,1,2.6,2.1,3.3,3.6,-0.5,-0.25,QPR,0.86,2.04,1.86,0.410410909,0.5
E1,17/4/2021,Nott'm Forest,Huddersfield,0,2,Huddersfield,Nott'm Forest,0,-1,2.05,3.2,4,-0.25,-0.5,Huddersfield,-1,1.91,1.99,0.458745768,-0.25
E1,17/4/2021,Sheffield Weds,Bristol City,1,1,Draw,Sheffield Weds,0,-1,2.05,3.3,3.75,-0.5,-0.5,Bristol City,-1,1.92,1.98,0.464247976,-0.5
E1,17/4/2021,Stoke,Preston,0,0,Draw,Stoke,0,-1,2.05,3.1,4,-0.25,-0.25,Preston,-0.5,1.88,2.02,0.448857378,-0.25
E1,17/4/2021,Swansea,Wycombe,2,2,Draw,Swansea,0,-1,1.5,4,7.5,-1,-1,Wycombe,-1,1.7,2.1,0.476644289,-1
E1,17/4/2021,Norwich,Bournemouth,1,3,Bournemouth,Norwich,0,-1,1.9,3.6,4,-0.25,-0.5,Bournemouth,-1,1.75,2.05,0.501099314,-0.25
E2,17/4/2021,Blackpool,Sunderland,1,0,Blackpool,Blackpool,1,1.6,2.6,3.2,2.8,0,0,Blackpool,1.05,2.05,1.8,0.445585219,0
E2,17/4/2021,Bristol Rvs,Lincoln,0,1,Lincoln,Lincoln,1,1.4,2.9,3.4,2.4,0.25,0,Lincoln,0.425,2,1.85,0.691087216,-0.25
E2,17/4/2021,Burton,Plymouth,1,1,Draw,Burton,0,-1,2,3.5,3.75,-0.5,-0.5,Plymouth,-1,2.05,1.75,0.668165493,-0.5
E2,17/4/2021,Charlton,Ipswich,0,0,Draw,Charlton,0,-1,1.95,3.5,3.8,-0.5,-0.5,Ipswich,-1,2.08,1.73,0.569569096,-0.5
E2,17/4/2021,Hull,Fleetwood Town,2,1,Hull,Hull,1,0.57,1.57,3.8,6.5,-1,-1,Draw,0,2.05,1.75,0.44959489,-1
E2,17/4/2021,Milton Keynes Dons,Portsmouth,1,0,Milton Keynes Dons,Portsmouth,0,-1,2.9,3.25,2.5,0.25,0.25,Milton Keynes Dons,-1,2,1.85,0.502649394,-0.25
E2,17/4/2021,Rochdale,Accrington,3,1,Rochdale,Accrington,0,-1,2.7,3.4,2.6,0,0,Rochdale,-1,1.88,1.98,0.391249503,0
E2,17/4/2021,Shrewsbury,Doncaster,0,2,Doncaster,Shrewsbury,0,-1,2.25,3.3,3.3,-0.25,-0.25,Doncaster,-1,1.95,1.9,0.639369818,-0.25
E2,17/4/2021,Wigan,Crewe,2,0,Wigan,Wigan,1,1.62,2.62,3.3,2.62,-0.25,0,Wigan,1,2,1.85,0.391049564,-0.25
E2,17/4/2021,AFC Wimbledon,Swindon,4,1,AFC Wimbledon,AFC Wimbledon,1,1.05,2.05,3.5,3.6,-0.5,-0.25,AFC Wimbledon,0.9,1.9,1.95,0.596215075,-0.5
E2,17/4/2021,Oxford,Gillingham,3,2,Oxford,Oxford,1,1,2,3.5,3.75,-0.5,-0.25,Oxford,0.85,1.85,2,0.385508878,-0.5
E3,17/4/2021,Carlisle,Port Vale,0,0,Draw,Port Vale,0,-1,2.25,3.3,3.3,-0.25,-0.25,Port Vale,0.5,1.85,2,0.450240597,0.25
E3,17/4/2021,Exeter,Southend,0,0,Draw,Draw,1,2.6,1.72,3.6,5.25,-0.75,-0.75,Southend,0,2.08,1.73,0.16557822,0.75
E3,17/4/2021,Forest Green,Scunthorpe,3,2,Forest Green,Forest Green,1,0.83,1.83,3.4,4.75,-0.75,-0.5,Forest Green,0.525,2.05,1.75,0.35862108,-0.75
E3,17/4/2021,Grimsby,Bolton,2,1,Grimsby,Bolton,0,-1,4.2,3.5,1.9,0.5,0.5,Grimsby,-1,1.9,1.95,0.517003142,-0.5
E3,17/4/2021,Harrogate,Bradford,2,1,Harrogate,Bradford,0,-1,2.3,3.25,3.25,0,-0.25,Harrogate,-1,1.8,2.05,0.411302603,0
